Time,TP PRELAZ 056_A+_001,TP PRELAZ 056_A-_101,TP CELJSKA CESTA 2694_A+_201,TP CELJSKA CESTA 2694_A-_301,TP BENCINSKI SERVIS 3 2781_A+_401,TP BENCINSKI SERVIS 3 2781_A-_501
,kW,kW,kW,kW,kW,kW
29/08/2023 11:00,0,0,57.68,0,9.312,0
29/08/2023 11:15,0,0,54.4,0,8.7,0
29/08/2023 11:30,0,0,43.36,0,12.108,0
29/08/2023 11:45,0,0,44.48,0,10.572,0
29/08/2023 12:00,0,0,40.08,0,8.64,0
29/08/2023 12:15,0,0,49.2,0,8.04,0
29/08/2023 12:30,0,0,64.72,0,9.192,0
29/08/2023 12:45,0,0,68,0,8.004,0
29/08/2023 13:00,0,0,49.12,0,9.36,0
29/08/2023 13:15,0,0,54.56,0,10.128,0
29/08/2023 13:30,0,0,54.72,0,12.624,0
29/08/2023 13:45,0,0,60.08,0,14.316,0
29/08/2023 14:00,0,0,58.48,0,11.088,0
29/08/2023 14:15,0,0,58.96,0,10.932,0
29/08/2023 14:30,0,0,68,0,10.272,0
29/08/2023 14:45,0,0,79.68,0,9.948,0
29/08/2023 15:00,0,0,76.48,0,10.824,0
29/08/2023 15:15,0,0,90.32,0,11.112,0
29/08/2023 15:30,0,0,81.2,0,10.92,0
29/08/2023 15:45,0,0,73.76,0,11.436,0
29/08/2023 16:00,0,0,70.72,0,12.444,0
29/08/2023 16:15,0,0,69.52,0,12.684,0
29/08/2023 16:30,0,0,63.52,0,11.964,0
29/08/2023 16:45,0,0,54.32,0,12.9,0
29/08/2023 17:00,0,0,49.84,0,11.064,0
29/08/2023 17:15,0,0,55.04,0,11.904,0
29/08/2023 17:30,0,0,63.92,0,11.7,0
29/08/2023 17:45,0,0,63.84,0,12.204,0
29/08/2023 18:00,0,0,62.72,0,11.832,0
29/08/2023 18:15,0,0,63.2,0,10.056,0
29/08/2023 18:30,0,0,60.72,0,11.208,0
29/08/2023 18:45,0,0,59.84,0,11.46,0
29/08/2023 19:00,0,0,62.88,0,11.472,0
29/08/2023 19:15,0,0,72.4,0,10.896,0
29/08/2023 19:30,0,0,66.08,0,11.16,0
29/08/2023 19:45,0,0,65.76,0,10.068,0
29/08/2023 20:00,0,0,68.24,0,11.016,0
29/08/2023 20:15,0,0,65.68,0,8.304,0
29/08/2023 20:30,0,0,67.36,0,9.564,0
29/08/2023 20:45,0,0,83.84,0,8.352,0
29/08/2023 21:00,0,0,68.96,0,10.272,0
29/08/2023 21:15,0,0,68.48,0,8.352,0
29/08/2023 21:30,0,0,60.48,0,7.788,0
29/08/2023 21:45,0,0,59.04,0,8.472,0
29/08/2023 22:00,0,0,54.96,0,9.348,0
29/08/2023 22:15,0,0,48.72,0,8.556,0
29/08/2023 22:30,0,0,52.88,0,10.044,0
29/08/2023 22:45,0,0,49.76,0,8.136,0
29/08/2023 23:00,0,0,48.88,0,7.704,0
29/08/2023 23:15,0,0,46.88,0,8.316,0
29/08/2023 23:30,0,0,45.68,0,8.4,0
29/08/2023 23:45,0,0,42.72,0,7.152,0
30/08/2023 00:00,0,0,43.12,0,7.848,0
30/08/2023 00:15,0,0,45.04,0,6.78,0
30/08/2023 00:30,0,0,41.6,0,6.732,0
30/08/2023 00:45,0,0,41.44,0,6.096,0
30/08/2023 01:00,0,0,42.56,0,6.012,0
30/08/2023 01:15,0,0,38,0,5.82,0
30/08/2023 01:30,0,0,40.96,0,6.228,0
30/08/2023 01:45,0,0,42.24,0,6.24,0
30/08/2023 02:00,0,0,40.88,0,5.892,0
30/08/2023 02:15,0,0,38.64,0,5.868,0
30/08/2023 02:30,0,0,39.28,0,6.06,0
30/08/2023 02:45,0,0,37.12,0,5.676,0
30/08/2023 03:00,0,0,35.6,0,5.736,0
30/08/2023 03:15,0,0,35.44,0,6.492,0
30/08/2023 03:30,0,0,38.32,0,5.772,0
30/08/2023 03:45,0,0,36.48,0,5.82,0
30/08/2023 04:00,0,0,35.04,0,5.616,0
30/08/2023 04:15,0,0,36.56,0,5.4,0
30/08/2023 04:30,0,0,40.88,0,5.34,0
30/08/2023 04:45,0,0,41.36,0,5.412,0
30/08/2023 05:00,0,0,42.16,0,5.928,0
30/08/2023 05:15,0,0,41.12,0,5.976,0
30/08/2023 05:30,0,0,41.36,0,6.684,0
30/08/2023 05:45,0,0,45.6,0,6.504,0
30/08/2023 06:00,0,0,42.32,0,9.312,0
30/08/2023 06:15,0,0,45.52,0,11.28,0
30/08/2023 06:30,0,0,46.16,0,10.992,0
30/08/2023 06:45,0,0,50.24,0,10.38,0
30/08/2023 07:00,0,0,48.72,0,9.648,0
30/08/2023 07:15,0,0,50.08,0,10.5,0
30/08/2023 07:30,0,0,52.08,0,11.412,0
30/08/2023 07:45,0,0,56.64,0,11.544,0
30/08/2023 08:00,0,0,52,0,10.632,0
30/08/2023 08:15,0,0,58.64,0,10.02,0
30/08/2023 08:30,0,0,55.68,0,9.78,0
30/08/2023 08:45,0,0,52.8,0,10.908,0
30/08/2023 09:00,0,0,46.08,0,12.756,0
30/08/2023 09:15,0,0,46.72,0,10.692,0
30/08/2023 09:30,0,0,55.84,0,9.684,0
30/08/2023 09:45,0,0,55.28,0,9.876,0
30/08/2023 10:00,0,0,53.6,0,10.932,0
30/08/2023 10:15,0,0,56.24,0,10.176,0
30/08/2023 10:30,0,0,64.72,0,9.804,0
30/08/2023 10:45,0,0,59.84,0,8.748,0
30/08/2023 11:00,0,0,58.8,0,7.956,0
30/08/2023 11:15,0,0,63.44,0,8.616,0
30/08/2023 11:30,0,0,57.04,0,8.232,0
30/08/2023 11:45,0,0,66,0,7.956,0
30/08/2023 12:00,0,0,60.96,0,9.348,0
30/08/2023 12:15,0,0,63.68,0,9.552,0
30/08/2023 12:30,0,0,68.24,0,8.316,0
30/08/2023 12:45,0,0,65.36,0,8.112,0
30/08/2023 13:00,0,0,60.64,0,7.608,0
30/08/2023 13:15,0,0,63.04,0,8.076,0
30/08/2023 13:30,0,0,65.44,0,8.328,0
30/08/2023 13:45,0,0,70.56,0,8.952,0
30/08/2023 14:00,0,0,66.16,0,9.648,0
30/08/2023 14:15,0,0,73.92,0,9.144,0
30/08/2023 14:30,0,0,65.84,0,8.916,0
30/08/2023 14:45,0,0,70,0,8.316,0
30/08/2023 15:00,0,0,71.6,0,8.352,0
30/08/2023 15:15,0,0,70.72,0,9.372,0
30/08/2023 15:30,0,0,66,0,14.76,0
30/08/2023 15:45,0,0,54.4,0,12.48,0
30/08/2023 16:00,0,0,48.72,0,11.784,0
30/08/2023 16:15,0,0,46.32,0,10.884,0
30/08/2023 16:30,0,0,46.96,0,10.56,0
30/08/2023 16:45,0,0,47.12,0,10.812,0
30/08/2023 17:00,0,0,48.8,0,10.248,0
30/08/2023 17:15,0,0,51.68,0,9.9,0
30/08/2023 17:30,0,0,59.84,0,10.344,0
30/08/2023 17:45,0,0,57.84,0,11.472,0
30/08/2023 18:00,0,0,55.68,0,9.36,0
30/08/2023 18:15,0,0,57.76,0,8.832,0
30/08/2023 18:30,0,0,63.12,0,10.068,0
30/08/2023 18:45,0,0,53.04,0,8.472,0
30/08/2023 19:00,0,0,53.68,0,9.18,0
30/08/2023 19:15,0,0,60.8,0,9.708,0
30/08/2023 19:30,0,0,55.84,0,9.552,0
30/08/2023 19:45,0,0,58.64,0,12.084,0
30/08/2023 20:00,0,0,56.88,0,12.684,0
30/08/2023 20:15,0,0,58.96,0,10.476,0
30/08/2023 20:30,0,0,59.28,0,9.084,0
30/08/2023 20:45,0,0,58.16,0,9,0
30/08/2023 21:00,0,0,57.92,0,9.792,0
30/08/2023 21:15,0,0,55.12,0,9.264,0
30/08/2023 21:30,0,0,52.48,0,8.34,0
30/08/2023 21:45,0,0,49.12,0,9.504,0
30/08/2023 22:00,0,0,49.92,0,8.76,0
30/08/2023 22:15,0,0,53.36,0,8.376,0
30/08/2023 22:30,0,0,46.72,0,7.332,0
30/08/2023 22:45,0,0,45.92,0,8.34,0
30/08/2023 23:00,0,0,45.28,0,8.124,0
30/08/2023 23:15,0,0,41.68,0,8.58,0
30/08/2023 23:30,0,0,44.32,0,7.488,0
30/08/2023 23:45,0,0,44.56,0,6.84,0
31/08/2023 00:00,0,0,40.56,0,6.744,0
31/08/2023 00:15,0,0,39.76,0,6.552,0
31/08/2023 00:30,0,0,38.16,0,6.696,0
31/08/2023 00:45,0,0,40.88,0,6.504,0
31/08/2023 01:00,0,0,40.4,0,5.82,0
31/08/2023 01:15,0,0,36.32,0,6.048,0
31/08/2023 01:30,0,0,35.76,0,5.976,0
31/08/2023 01:45,0,0,37.84,0,7.32,0
31/08/2023 02:00,0,0,36.64,0,6.216,0
31/08/2023 02:15,0,0,37.44,0,5.736,0
31/08/2023 02:30,0,0,38.08,0,6.456,0
31/08/2023 02:45,0,0,38,0,6.372,0
31/08/2023 03:00,0,0,35.84,0,5.784,0
31/08/2023 03:15,0,0,36.88,0,5.904,0
31/08/2023 03:30,0,0,36.48,0,6.336,0
31/08/2023 03:45,0,0,36.32,0,5.952,0
31/08/2023 04:00,0,0,37.52,0,5.196,0
31/08/2023 04:15,0,0,39.2,0,5.64,0
31/08/2023 04:30,0,0,38,0,5.712,0
31/08/2023 04:45,0,0,38.96,0,5.652,0
31/08/2023 05:00,0,0,38.96,0,6.612,0
31/08/2023 05:15,0,0,42.88,0,6.36,0
31/08/2023 05:30,0,0,40.16,0,6.588,0
31/08/2023 05:45,0,0,44,0,7.572,0
31/08/2023 06:00,0,0,43.12,0,10.2,0
31/08/2023 06:15,0,0,46.24,0,11.136,0
31/08/2023 06:30,0,0,46.88,0,10.62,0
31/08/2023 06:45,0,0,48.8,0,11.016,0
31/08/2023 07:00,0,0,44.32,0,10.26,0
31/08/2023 07:15,0,0,45.6,0,11.016,0
31/08/2023 07:30,0,0,40.72,0,10.932,0
31/08/2023 07:45,0,0,45.04,0,11.28,0
31/08/2023 08:00,0,0,60.96,0,11.952,0
31/08/2023 08:15,0,0,67.28,0,12.06,0
31/08/2023 08:30,0,0,50.56,0,10.884,0
31/08/2023 08:45,0,0,52.64,0,9.516,0
31/08/2023 09:00,0,0,59.12,0,11.04,0
31/08/2023 09:15,0,0,52,0,13.632,0
31/08/2023 09:30,0,0,58.88,0,12.9,0
31/08/2023 09:45,0,0,62.72,0,9.576,0
31/08/2023 10:00,0,0,48,0,8.196,0
31/08/2023 10:15,0,0,56,0,7.86,0
31/08/2023 10:30,0,0,64.08,0,7.956,0
31/08/2023 10:45,0,0,87.28,0,13.092,0
31/08/2023 11:00,0,0,87.04,0,7.908,0
31/08/2023 11:15,0,0,82.16,0,11.652,0
31/08/2023 11:30,0,0,75.52,0,11.808,0
31/08/2023 11:45,0,0,60.8,0,14.076,0
31/08/2023 12:00,0,0,59.04,0,9.636,0
31/08/2023 12:15,0,0,72.72,0,8.568,0
31/08/2023 12:30,0,0,51.6,0,9.36,0
31/08/2023 12:45,0,0,59.76,0,8.58,0
31/08/2023 13:00,0,0,45.68,0,12.852,0
31/08/2023 13:15,0,0,44.48,0,11.46,0
31/08/2023 13:30,0,0,48.64,0,10.68,0
31/08/2023 13:45,0,0,61.12,0,9.996,0
31/08/2023 14:00,0,0,66.4,0,9,0
31/08/2023 14:15,0,0,64.56,0,11.508,0
31/08/2023 14:30,0,0,70.72,0,10.38,0
31/08/2023 14:45,0,0,76.56,0,8.412,0
31/08/2023 15:00,0,0,65.44,0,7.848,0
31/08/2023 15:15,0,0,73.04,0,8.172,0
31/08/2023 15:30,0,0,69.44,0,11.472,0
31/08/2023 15:45,0,0,61.92,0,11.448,0
31/08/2023 16:00,0,0,54.32,0,14.688,0
31/08/2023 16:15,0,0,57.36,0,10.188,0
31/08/2023 16:30,0,0,60.56,0,8.7,0
31/08/2023 16:45,0,0,56.48,0,8.124,0
31/08/2023 17:00,0,0,55.12,0,8.976,0
31/08/2023 17:15,0,0,60.64,0,8.82,0
31/08/2023 17:30,0,0,62.08,0,10.608,0
31/08/2023 17:45,0,0,61.28,0,9.624,0
31/08/2023 18:00,0,0,57.28,0,10.656,0
31/08/2023 18:15,0,0,59.12,0,11.076,0
31/08/2023 18:30,0,0,60.72,0,9.852,0
31/08/2023 18:45,0,0,56.24,0,9.888,0
31/08/2023 19:00,0,0,54.16,0,10.344,0
31/08/2023 19:15,0,0,58.16,0,10.38,0
31/08/2023 19:30,0,0,55.28,0,10.032,0
31/08/2023 19:45,0,0,59.12,0,10.788,0
31/08/2023 20:00,0,0,58.32,0,10.704,0
31/08/2023 20:15,0,0,65.84,0,7.464,0
31/08/2023 20:30,0,0,66.64,0,8.4,0
31/08/2023 20:45,0,0,66.32,0,7.08,0
31/08/2023 21:00,0,0,66.96,0,7.884,0
31/08/2023 21:15,0,0,59.92,0,7.572,0
31/08/2023 21:30,0,0,55.84,0,8.232,0
31/08/2023 21:45,0,0,49.04,0,8.676,0
31/08/2023 22:00,0,0,47.28,0,8.064,0
31/08/2023 22:15,0,0,48.96,0,7.368,0
31/08/2023 22:30,0,0,50.56,0,7.788,0
31/08/2023 22:45,0,0,50.08,0,7.344,0
31/08/2023 23:00,0,0,49.92,0,7.26,0
31/08/2023 23:15,0,0,47.84,0,6.72,0
31/08/2023 23:30,0,0,45.44,0,7.188,0
31/08/2023 23:45,0,0,42.32,0,7.128,0
01/09/2023 00:00,0,0,40.08,0,6.636,0
01/09/2023 00:15,0,0,42.08,0,6.684,0
01/09/2023 00:30,0,0,41.2,0,6.384,0
01/09/2023 00:45,0,0,38.8,0,7.02,0
01/09/2023 01:00,0,0,42.32,0,6.912,0
01/09/2023 01:15,0,0,40.96,0,6.312,0
01/09/2023 01:30,0,0,40,0,5.856,0
01/09/2023 01:45,0,0,39.92,0,5.796,0
01/09/2023 02:00,0,0,40,0,5.472,0
01/09/2023 02:15,0,0,41.36,0,5.544,0
01/09/2023 02:30,0,0,37.52,0,5.076,0
01/09/2023 02:45,0,0,38.16,0,5.34,0
01/09/2023 03:00,0,0,37.04,0,5.352,0
01/09/2023 03:15,0,0,35.04,0,6.024,0
01/09/2023 03:30,0,0,37.04,0,5.856,0
01/09/2023 03:45,0,0,37.36,0,5.7,0
01/09/2023 04:00,0,0,37.36,0,5.556,0
01/09/2023 04:15,0,0,37.2,0,6.24,0
01/09/2023 04:30,0,0,39.68,0,5.556,0
01/09/2023 04:45,0,0,41.12,0,5.532,0
01/09/2023 05:00,0,0,41.28,0,6.384,0
01/09/2023 05:15,0,0,42,0,5.736,0
01/09/2023 05:30,0,0,41.92,0,6,0
01/09/2023 05:45,0,0,42.72,0,6,0
01/09/2023 06:00,0,0,42.64,0,8.7,0
01/09/2023 06:15,0,0,45.52,0,12.024,0
01/09/2023 06:30,0,0,46.8,0,10.38,0
01/09/2023 06:45,0,0,50.32,0,10.344,0
01/09/2023 07:00,0,0,40.72,0,10.608,0
01/09/2023 07:15,0,0,46.96,0,10.596,0
01/09/2023 07:30,0,0,46,0,11.556,0
01/09/2023 07:45,0,0,45.76,0,10.908,0
01/09/2023 08:00,0,0,50.72,0,10.704,0
01/09/2023 08:15,0,0,52.8,0,11.94,0
01/09/2023 08:30,0,0,46.96,0,12.576,0
01/09/2023 08:45,0,0,53.68,0,12.312,0
01/09/2023 09:00,0,0,55.76,0,11.22,0
01/09/2023 09:15,0,0,50.64,0,11.82,0
01/09/2023 09:30,0,0,52.32,0,15.54,0
01/09/2023 09:45,0,0,52.96,0,17.556,0
01/09/2023 10:00,0,0,46.64,0,16.356,0
01/09/2023 10:15,0,0,45.12,0,13.368,0
01/09/2023 10:30,0,0,42.24,0,16.476,0
01/09/2023 10:45,0,0,44.48,0,14.52,0
01/09/2023 11:00,0,0,49.52,0,12.9,0
01/09/2023 11:15,0,0,50.88,0,8.22,0
01/09/2023 11:30,0,0,50.88,0,9.528,0
01/09/2023 11:45,0,0,48.8,0,14.688,0
01/09/2023 12:00,0,0,44,0,9.78,0
01/09/2023 12:15,0,0,45.76,0,13.92,0
01/09/2023 12:30,0,0,47.28,0,13.152,0
01/09/2023 12:45,0,0,41.04,0,14.112,0
01/09/2023 13:00,0,0,47.84,0,14.28,0
01/09/2023 13:15,0,0,48.88,0,14.628,0
01/09/2023 13:30,0,0,46.24,0,9.252,0
01/09/2023 13:45,0,0,46.08,0,10.5,0
01/09/2023 14:00,0,0,49.28,0,10.488,0
01/09/2023 14:15,0,0,43.2,0,11.496,0
01/09/2023 14:30,0,0,46.08,0,10.368,0
01/09/2023 14:45,0,0,48.48,0,9.204,0
01/09/2023 15:00,0,0,55.76,0,10.416,0
01/09/2023 15:15,0,0,48.8,0,10.224,0
01/09/2023 15:30,0,0,50.64,0,10.476,0
01/09/2023 15:45,0,0,46.08,0,15.156,0
01/09/2023 16:00,0,0,50.16,0,13.764,0
01/09/2023 16:15,0,0,47.2,0,14.124,0
01/09/2023 16:30,0,0,50.24,0,10.212,0
01/09/2023 16:45,0,0,47.36,0,10.248,0
01/09/2023 17:00,0,0,49.2,0,9.096,0
01/09/2023 17:15,0,0,50.88,0,9.636,0
01/09/2023 17:30,0,0,61.2,0,8.916,0
01/09/2023 17:45,0,0,62.8,0,10.164,0
01/09/2023 18:00,0,0,63.2,0,13.236,0
01/09/2023 18:15,0,0,56.64,0,14.448,0
01/09/2023 18:30,0,0,55.04,0,10.5,0
01/09/2023 18:45,0,0,59.12,0,10.572,0
01/09/2023 19:00,0,0,56.56,0,9.9,0
01/09/2023 19:15,0,0,58.08,0,9.336,0
01/09/2023 19:30,0,0,46.88,0,9.66,0
01/09/2023 19:45,0,0,55.2,0,10.044,0
01/09/2023 20:00,0,0,53.6,0,12.588,0
01/09/2023 20:15,0,0,51.92,0,9.492,0
01/09/2023 20:30,0,0,50.64,0,8.904,0
01/09/2023 20:45,0,0,51.68,0,8.448,0
01/09/2023 21:00,0,0,48.24,0,7.8,0
01/09/2023 21:15,0,0,53.36,0,7.56,0
01/09/2023 21:30,0,0,54.88,0,7.824,0
01/09/2023 21:45,0,0,51.84,0,7.5,0
01/09/2023 22:00,0,0,55.44,0,7.104,0
01/09/2023 22:15,0,0,48.48,0,6.312,0
01/09/2023 22:30,0,0,46.08,0,6.972,0
01/09/2023 22:45,0,0,52.96,0,7.344,0
01/09/2023 23:00,0,0,48.56,0,6.336,0
01/09/2023 23:15,0,0,47.28,0,7.008,0
01/09/2023 23:30,0,0,45.2,0,7.704,0
01/09/2023 23:45,0,0,46.48,0,9.504,0
02/09/2023 00:00,0,0,47.52,0,7.92,0
02/09/2023 00:15,0,0,44,0,6.588,0
02/09/2023 00:30,0,0,41.36,0,6.36,0
02/09/2023 00:45,0,0,39.76,0,7.704,0
02/09/2023 01:00,0,0,40.4,0,7.536,0
02/09/2023 01:15,0,0,40.4,0,6.084,0
02/09/2023 01:30,0,0,41.84,0,6.696,0
02/09/2023 01:45,0,0,38.24,0,5.784,0
02/09/2023 02:00,0,0,37.6,0,5.856,0
02/09/2023 02:15,0,0,38.8,0,5.94,0
02/09/2023 02:30,0,0,40.96,0,5.82,0
02/09/2023 02:45,0,0,37.68,0,5.844,0
02/09/2023 03:00,0,0,37.92,0,6.36,0
02/09/2023 03:15,0,0,36.88,0,5.772,0
02/09/2023 03:30,0,0,38.88,0,5.46,0
02/09/2023 03:45,0,0,38.64,0,5.436,0
02/09/2023 04:00,0,0,40.48,0,5.46,0
02/09/2023 04:15,0,0,40.64,0,5.052,0
02/09/2023 04:30,0,0,38.4,0,5.532,0
02/09/2023 04:45,0,0,37.68,0,6.348,0
02/09/2023 05:00,0,0,38.08,0,6.012,0
02/09/2023 05:15,0,0,39.28,0,5.988,0
02/09/2023 05:30,0,0,37.68,0,5.844,0
02/09/2023 05:45,0,0,39.28,0,5.604,0
02/09/2023 06:00,0,0,39.2,0,5.628,0
02/09/2023 06:15,0,0,41.68,0,6.24,0
02/09/2023 06:30,0,0,42.48,0,5.136,0
02/09/2023 06:45,0,0,43.12,0,5.184,0
02/09/2023 07:00,0,0,41.28,0,8.136,0
02/09/2023 07:15,0,0,39.28,0,9.156,0
02/09/2023 07:30,0,0,38.32,0,9.132,0
02/09/2023 07:45,0,0,40.8,0,8.532,0
02/09/2023 08:00,0,0,39.04,0,8.292,0
02/09/2023 08:15,0,0,39.68,0,9.612,0
02/09/2023 08:30,0,0,37.12,0,14.064,0
02/09/2023 08:45,0,0,40.16,0,15.36,0
02/09/2023 09:00,0,0,43.52,0,9.744,0
02/09/2023 09:15,0,0,36.32,0,9.852,0
02/09/2023 09:30,0,0,42.88,0,13.248,0
02/09/2023 09:45,0,0,40.32,0,10.764,0
02/09/2023 10:00,0,0,39.52,0,10.236,0
02/09/2023 10:15,0,0,43.6,0,10.776,0
02/09/2023 10:30,0,0,43.76,0,12.156,0
02/09/2023 10:45,0,0,45.6,0,14.448,0
02/09/2023 11:00,0,0,50.4,0,10.62,0
02/09/2023 11:15,0,0,45.84,0,16.524,0
02/09/2023 11:30,0,0,58.48,0,13.62,0
02/09/2023 11:45,0,0,57.92,0,15,0
02/09/2023 12:00,0,0,66.72,0,12.024,0
02/09/2023 12:15,0,0,51.84,0,10.284,0
02/09/2023 12:30,0,0,59.04,0,15.96,0
02/09/2023 12:45,0,0,59.28,0,10.74,0
02/09/2023 13:00,0,0,67.52,0,11.184,0
02/09/2023 13:15,0,0,48.32,0,13.824,0
02/09/2023 13:30,0,0,43.6,0,12.432,0
02/09/2023 13:45,0,0,49.04,0,13.2,0
02/09/2023 14:00,0,0,50.72,0,14.28,0
02/09/2023 14:15,0,0,45.12,0,16.104,0
02/09/2023 14:30,0,0,46.24,0,9.9,0
02/09/2023 14:45,0,0,56.56,0,9.912,0
02/09/2023 15:00,0,0,50.32,0,16.224,0
02/09/2023 15:15,0,0,50.32,0,10.464,0
02/09/2023 15:30,0,0,45.36,0,12.264,0
02/09/2023 15:45,0,0,43.68,0,16.176,0
02/09/2023 16:00,0,0,47.68,0,14.028,0
02/09/2023 16:15,0,0,54,0,11.256,0
02/09/2023 16:30,0,0,50.64,0,12.312,0
02/09/2023 16:45,0,0,49.68,0,11.148,0
02/09/2023 17:00,0,0,56.24,0,10.524,0
02/09/2023 17:15,0,0,54.64,0,10.848,0
02/09/2023 17:30,0,0,54.88,0,10.596,0
02/09/2023 17:45,0,0,51.2,0,10.5,0
02/09/2023 18:00,0,0,61.6,0,11.652,0
02/09/2023 18:15,0,0,59.12,0,10.188,0
02/09/2023 18:30,0,0,58.4,0,10.068,0
02/09/2023 18:45,0,0,52.48,0,9.3,0
02/09/2023 19:00,0,0,46.24,0,8.268,0
02/09/2023 19:15,0,0,50.8,0,7.032,0
02/09/2023 19:30,0,0,53.36,0,6.996,0
02/09/2023 19:45,0,0,59.36,0,7.308,0
02/09/2023 20:00,0,0,55.2,0,7.992,0
02/09/2023 20:15,0,0,55.04,0,8.856,0
02/09/2023 20:30,0,0,58.24,0,7.836,0
02/09/2023 20:45,0,0,59.76,0,8.808,0
02/09/2023 21:00,0,0,57.6,0,10.296,0
02/09/2023 21:15,0,0,52.96,0,9.024,0
02/09/2023 21:30,0,0,48.96,0,8.436,0
02/09/2023 21:45,0,0,54.48,0,7.548,0
02/09/2023 22:00,0,0,57.84,0,7.476,0
02/09/2023 22:15,0,0,52.64,0,8.184,0
02/09/2023 22:30,0,0,51.44,0,8.376,0
02/09/2023 22:45,0,0,53.36,0,9.84,0
02/09/2023 23:00,0,0,47.84,0,8.064,0
02/09/2023 23:15,0,0,46.24,0,7.512,0
02/09/2023 23:30,0,0,46,0,7.452,0
02/09/2023 23:45,0,0,45.12,0,7.836,0
03/09/2023 00:00,0,0,42.4,0,8.4,0
03/09/2023 00:15,0,0,44.32,0,6.204,0
03/09/2023 00:30,0,0,40.32,0,6.672,0
03/09/2023 00:45,0,0,41.6,0,6.852,0
03/09/2023 01:00,0,0,40.88,0,6.06,0
03/09/2023 01:15,0,0,39.04,0,6.42,0
03/09/2023 01:30,0,0,37.28,0,6.3,0
03/09/2023 01:45,0,0,37.52,0,5.82,0
03/09/2023 02:00,0,0,36.56,0,6.18,0
03/09/2023 02:15,0,0,38,0,5.76,0
03/09/2023 02:30,0,0,37.28,0,7.44,0
03/09/2023 02:45,0,0,38,0,6.468,0
03/09/2023 03:00,0,0,38.4,0,6.312,0
03/09/2023 03:15,0,0,37.84,0,6.108,0
03/09/2023 03:30,0,0,35.92,0,5.4,0
03/09/2023 03:45,0,0,37.52,0,6.576,0
03/09/2023 04:00,0,0,37.68,0,6.42,0
03/09/2023 04:15,0,0,37.44,0,6.588,0
03/09/2023 04:30,0,0,36.64,0,5.964,0
03/09/2023 04:45,0,0,38,0,6.084,0
03/09/2023 05:00,0,0,35.68,0,5.832,0
03/09/2023 05:15,0,0,37.04,0,5.592,0
03/09/2023 05:30,0,0,38.4,0,5.52,0
03/09/2023 05:45,0,0,37.36,0,5.604,0
03/09/2023 06:00,0,0,40.48,0,6.048,0
03/09/2023 06:15,0,0,37.36,0,6.228,0
03/09/2023 06:30,0,0,37.04,0,4.92,0
03/09/2023 06:45,0,0,31.44,0,4.32,0
03/09/2023 07:00,0,0,33.36,0,5.856,0
03/09/2023 07:15,0,0,31.6,0,5.292,0
03/09/2023 07:30,0,0,29.44,0,5.724,0
03/09/2023 07:45,0,0,33.6,0,6.156,0
03/09/2023 08:00,0,0,32.4,0,6.408,0
03/09/2023 08:15,0,0,37.44,0,10.848,0
03/09/2023 08:30,0,0,35.68,0,13.416,0
03/09/2023 08:45,0,0,33.76,0,7.74,0
03/09/2023 09:00,0,0,34.64,0,12.408,0
03/09/2023 09:15,0,0,32.8,0,8.928,0
03/09/2023 09:30,0,0,37.92,0,10.212,0
03/09/2023 09:45,0,0,37.76,0,9.576,0
03/09/2023 10:00,0,0,39.04,0,11.664,0
03/09/2023 10:15,0,0,35.04,0,12.132,0
03/09/2023 10:30,0,0,38,0,15.132,0
03/09/2023 10:45,0,0,42.72,0,14.796,0
03/09/2023 11:00,0,0,44.24,0,14.268,0
03/09/2023 11:15,0,0,43.92,0,11.34,0
03/09/2023 11:30,0,0,52.08,0,16.356,0
03/09/2023 11:45,0,0,45.52,0,10.44,0
03/09/2023 12:00,0,0,43.36,0,14.988,0
03/09/2023 12:15,0,0,42.8,0,13.488,0
03/09/2023 12:30,0,0,45.68,0,14.088,0
03/09/2023 12:45,0,0,48.08,0,17.46,0
03/09/2023 13:00,0,0,48.4,0,15.24,0
03/09/2023 13:15,0,0,48.08,0,14.028,0
03/09/2023 13:30,0,0,42.96,0,16.08,0
03/09/2023 13:45,0,0,43.28,0,11.64,0
03/09/2023 14:00,0,0,45.44,0,14.952,0
03/09/2023 14:15,0,0,48.4,0,10.152,0
03/09/2023 14:30,0,0,52.24,0,10.668,0
03/09/2023 14:45,0,0,52.08,0,12.576,0
03/09/2023 15:00,0,0,48.32,0,10.788,0
03/09/2023 15:15,0,0,47.52,0,10.104,0
03/09/2023 15:30,0,0,48.72,0,10.728,0
03/09/2023 15:45,0,0,48.56,0,9.276,0
03/09/2023 16:00,0,0,50.64,0,8.712,0
03/09/2023 16:15,0,0,48.64,0,9.216,0
03/09/2023 16:30,0,0,43.12,0,14.112,0
03/09/2023 16:45,0,0,41.6,0,11.388,0
03/09/2023 17:00,0,0,48.96,0,10.248,0
03/09/2023 17:15,0,0,51.36,0,9.492,0
03/09/2023 17:30,0,0,49.2,0,9.204,0
03/09/2023 17:45,0,0,63.28,0,9.816,0
03/09/2023 18:00,0,0,56.56,0,9.312,0
03/09/2023 18:15,0,0,50.16,0,8.556,0
03/09/2023 18:30,0,0,56.32,0,8.928,0
03/09/2023 18:45,0,0,47.36,0,7.74,0
03/09/2023 19:00,0,0,53.04,0,7.632,0
03/09/2023 19:15,0,0,56,0,8.244,0
03/09/2023 19:30,0,0,52.56,0,8.556,0
