n_repeats,n_split,DesisionTreeRegressor_mse,SVR_mse,KNeighborsRegressor_mse,MLPRegressor_mse
68,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.46953218727711965
68,2,0.5562222648395021,0.38745168748784153,0.4401003411420272,0.9001075381760564
68,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.4854178055848917
68,4,0.6039250518585888,0.4177098918941251,0.5106202781166117,0.5241759255897235
69,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,1.7460291673490773
69,1,0.5237313099799547,0.3260534657211705,0.49470205810673534,0.6137076024898709
69,2,0.5492037699343015,0.38745168748784153,0.4401003411420272,2.951692205531951
69,3,0.5027506524193421,0.32220052426636203,0.49517475127173793,0.6200300803436818
69,4,0.6032648025512882,0.4177098918941251,0.5106202781166117,0.5907787316289931
70,0,0.5366302390801686,0.3101147889709212,0.3416604662610591,0.9573728846999203
70,1,0.5121787889089746,0.3260534657211705,0.49470205810673534,0.6008198132568078
70,2,0.5630935830630358,0.38745168748784153,0.4401003411420272,0.8693312046760764
70,3,0.5027506524193421,0.32220052426636203,0.49517475127173793,0.4882817479930894
70,4,0.603264802551288,0.4177098918941251,0.5106202781166117,0.5353339692966216
71,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,0.5249741205963402
71,1,0.5237313099799547,0.3260534657211705,0.49470205810673534,0.49078191693803314
71,2,0.556222264839502,0.38745168748784153,0.4401003411420272,1.420760580793635
71,3,0.5027506524193417,0.32220052426636203,0.49517475127173793,0.5138747824883427
71,4,0.6032648025512882,0.4177098918941251,0.5106202781166117,0.5326842117568228
72,0,0.5366302390801686,0.3101147889709212,0.3416604662610591,3.875483415258282
72,1,0.5121787889089747,0.3260534657211705,0.49470205810673534,0.4734761410343839
72,2,0.5423324517107679,0.38745168748784153,0.4401003411420272,0.7414409002695385
72,3,0.5027506524193421,0.32220052426636203,0.49517475127173793,0.45196767032137325
72,4,0.6032648025512883,0.4177098918941251,0.5106202781166117,0.8016753855757284
73,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,1.8545962694524716
73,1,0.5237313099799548,0.3260534657211705,0.49470205810673534,0.4695871310426592
73,2,0.5423324517107677,0.38745168748784153,0.4401003411420272,4.800203535658214
73,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.4930920982416697
73,4,0.6032648025512881,0.4177098918941251,0.5106202781166117,0.5773324439104681
74,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,0.4107467158149649
74,1,0.5237313099799548,0.3260534657211705,0.49470205810673534,0.6040673479990695
74,2,0.556222264839502,0.38745168748784153,0.4401003411420272,0.9061282608422485
74,3,0.5027506524193419,0.32220052426636203,0.49517475127173793,0.5487177738486584
74,4,0.6039250518585887,0.4177098918941251,0.5106202781166117,0.6927602844719949
75,0,0.5366302390801685,0.3101147889709212,0.3416604662610591,0.6908833625673028
75,1,0.5237313099799548,0.3260534657211705,0.49470205810673534,0.5797250228429348
75,2,0.5423324517107676,0.38745168748784153,0.4401003411420272,1.551943720286227
75,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.42057779271311413
75,4,0.6032648025512884,0.4177098918941251,0.5106202781166117,0.6645222010035803
76,0,0.5366302390801689,0.3101147889709212,0.3416604662610591,1.6066692044228414
76,1,0.5237313099799548,0.3260534657211705,0.49470205810673534,0.7269313668484005
76,2,0.5562222648395021,0.38745168748784153,0.4401003411420272,1.4073108935064085
76,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.6193434760908337
76,4,0.6032648025512883,0.4177098918941251,0.5106202781166117,0.5627994294453076
77,0,0.5366302390801686,0.3101147889709212,0.3416604662610591,0.5729000907524724
77,1,0.5237313099799547,0.3260534657211705,0.49470205810673534,0.46677493054785374
77,2,0.5492037699343015,0.38745168748784153,0.4401003411420272,2.6420115631678835
77,3,0.5027506524193419,0.32220052426636203,0.49517475127173793,0.5235264643263826
77,4,0.603264802551288,0.4177098918941251,0.5106202781166117,0.6935535724325476
78,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,1.3783787286135425
78,1,0.5237313099799547,0.3260534657211705,0.49470205810673534,0.47550641663666954
78,2,0.5492037699343016,0.38745168748784153,0.4401003411420272,5.861740031390939
78,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.47411381621916354
78,4,0.6032648025512881,0.4177098918941251,0.5106202781166117,0.5534311819390518
79,0,0.5366302390801685,0.3101147889709212,0.3416604662610591,1.1097762726586842
79,1,0.5121787889089746,0.3260534657211705,0.49470205810673534,0.47880576613879033
79,2,0.5492037699343016,0.38745168748784153,0.4401003411420272,4.8089825530105585
79,3,0.5027506524193422,0.32220052426636203,0.49517475127173793,0.5108036192123018
79,4,0.6039250518585886,0.4177098918941251,0.5106202781166117,0.47307023164560147
80,0,0.5366302390801688,0.3101147889709212,0.3416604662610591,0.818107638064204
80,1,0.5237313099799547,0.3260534657211705,0.49470205810673534,0.4779410157561204
80,2,0.5423324517107678,0.38745168748784153,0.4401003411420272,1.0825766013118283
80,3,0.5027506524193421,0.32220052426636203,0.49517475127173793,0.5373838931803341
80,4,0.6039250518585888,0.4177098918941251,0.5106202781166117,0.4896719817139
81,0,0.5366302390801686,0.3101147889709212,0.3416604662610591,1.2285023892622076
81,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.48010436814585317
81,2,0.5423324517107679,0.38745168748784153,0.4401003411420272,7.1211252576640085
81,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.4904147854039323
81,4,0.6032648025512883,0.4177098918941251,0.5106202781166117,0.6178288775111574
82,0,0.5366302390801685,0.3101147889709212,0.3416604662610591,1.556129371241171
82,1,0.5121787889089747,0.3260534657211705,0.49470205810673534,0.4990176415652806
82,2,0.5492037699343015,0.38745168748784153,0.4401003411420272,0.4776203402690924
82,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.4256651497189534
82,4,0.6039250518585885,0.4177098918941251,0.5106202781166117,0.5564021757138421
83,0,0.5366302390801688,0.3101147889709212,0.3416604662610591,0.892124439114322
83,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.4479775217092772
83,2,0.5423324517107676,0.38745168748784153,0.4401003411420272,1.0346620366549453
83,3,0.5027506524193419,0.32220052426636203,0.49517475127173793,0.6527922962450572
83,4,0.6032648025512881,0.4177098918941251,0.5106202781166117,0.81581934084822
84,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,0.9196941222001422
84,1,0.512178788908975,0.3260534657211705,0.49470205810673534,0.43422738712652914
84,2,0.5423324517107677,0.38745168748784153,0.4401003411420272,0.6174033304677302
84,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.570891319975911
84,4,0.6039250518585889,0.4177098918941251,0.5106202781166117,0.593349416497869
85,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,0.4184202824977389
85,1,0.5237313099799547,0.3260534657211705,0.49470205810673534,0.6110795602563655
85,2,0.5562222648395019,0.38745168748784153,0.4401003411420272,5.885043365314646
85,3,0.5027506524193421,0.32220052426636203,0.49517475127173793,0.5067449034500416
85,4,0.6032648025512882,0.4177098918941251,0.5106202781166117,0.5615819646327986
86,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,1.8027200419917606
86,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.5145803909111929
86,2,0.5630935830630358,0.38745168748784153,0.4401003411420272,0.6993541136808429
86,3,0.5027506524193419,0.32220052426636203,0.49517475127173793,0.5375501522272585
86,4,0.6032648025512883,0.4177098918941251,0.5106202781166117,0.653418392157916
87,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,0.5369272265780414
87,1,0.5237313099799548,0.3260534657211705,0.49470205810673534,0.5527624589675468
87,2,0.563093583063036,0.38745168748784153,0.4401003411420272,3.7873897518716
87,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.6072601914485848
87,4,0.603264802551288,0.4177098918941251,0.5106202781166117,0.6759550642958696
88,0,0.5366302390801685,0.3101147889709212,0.3416604662610591,0.9100931544891615
88,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.5105929244020994
88,2,0.5492037699343015,0.38745168748784153,0.4401003411420272,9.856605896175228
88,3,0.5027506524193425,0.32220052426636203,0.49517475127173793,0.5155004871632349
88,4,0.6039250518585887,0.4177098918941251,0.5106202781166117,0.7106666238967572
89,0,0.5366302390801688,0.3101147889709212,0.3416604662610591,1.2181527381826098
89,1,0.5237313099799548,0.3260534657211705,0.49470205810673534,0.48773067653069874
89,2,0.5492037699343015,0.38745168748784153,0.4401003411420272,0.7452345591017127
89,3,0.5027506524193421,0.32220052426636203,0.49517475127173793,0.42706449033690236
89,4,0.603264802551288,0.4177098918941251,0.5106202781166117,0.668629131703328
90,0,0.5366302390801688,0.3101147889709212,0.3416604662610591,0.8421203724417309
90,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.5145012049165378
90,2,0.556222264839502,0.38745168748784153,0.4401003411420272,1.1884847358309254
90,3,0.5027506524193421,0.32220052426636203,0.49517475127173793,0.5627557420774575
90,4,0.6039250518585888,0.4177098918941251,0.5106202781166117,0.5881539540672114
91,0,0.5366302390801684,0.3101147889709212,0.3416604662610591,0.8014576467509791
91,1,0.5237313099799545,0.3260534657211705,0.49470205810673534,0.44690262747625115
91,2,0.5423324517107676,0.38745168748784153,0.4401003411420272,1.0564485186023482
91,3,0.5027506524193419,0.32220052426636203,0.49517475127173793,0.5521282945221476
91,4,0.6032648025512881,0.4177098918941251,0.5106202781166117,0.7351390847257683
92,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,0.5506270616489402
92,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.5147483397742946
92,2,0.5492037699343015,0.38745168748784153,0.4401003411420272,4.934946489456849
92,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.4739321279799836
92,4,0.6039250518585888,0.4177098918941251,0.5106202781166117,0.48362508641697133
93,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,2.113875774513776
93,1,0.5237313099799548,0.3260534657211705,0.49470205810673534,0.47914865275419233
93,2,0.5423324517107679,0.38745168748784153,0.4401003411420272,0.8172097354598878
93,3,0.5027506524193425,0.32220052426636203,0.49517475127173793,0.5493028173993577
93,4,0.6032648025512881,0.4177098918941251,0.5106202781166117,0.7253662879689093
94,0,0.5366302390801689,0.3101147889709212,0.3416604662610591,0.8954789482828118
94,1,0.5237313099799544,0.3260534657211705,0.49470205810673534,0.4729543068962214
94,2,0.5630935830630359,0.38745168748784153,0.4401003411420272,4.632717408209218
94,3,0.5027506524193424,0.32220052426636203,0.49517475127173793,0.6462923371519974
94,4,0.6039250518585887,0.4177098918941251,0.5106202781166117,0.6512958719920431
95,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,0.5371035877902117
95,1,0.5237313099799547,0.3260534657211705,0.49470205810673534,0.4598942127111419
95,2,0.5492037699343015,0.38745168748784153,0.4401003411420272,0.7865635187299804
95,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.6648090204921573
95,4,0.6032648025512881,0.4177098918941251,0.5106202781166117,0.5192525050353676
96,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,0.5832424074795004
96,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.47640687675548227
96,2,0.5423324517107677,0.38745168748784153,0.4401003411420272,1.6253080797622501
96,3,0.5027506524193421,0.32220052426636203,0.49517475127173793,0.9138298514190272
96,4,0.6039250518585888,0.4177098918941251,0.5106202781166117,0.5525348813669396
97,0,0.5366302390801689,0.3101147889709212,0.3416604662610591,0.5891902682142734
97,1,0.5237313099799548,0.3260534657211705,0.49470205810673534,0.4330648752227737
97,2,0.5492037699343015,0.38745168748784153,0.4401003411420272,11.633104766926715
97,3,0.5027506524193422,0.32220052426636203,0.49517475127173793,0.5963655381288482
97,4,0.6039250518585886,0.4177098918941251,0.5106202781166117,0.6610719560416214
98,0,0.5366302390801685,0.3101147889709212,0.3416604662610591,1.7657812661891312
98,1,0.5121787889089748,0.3260534657211705,0.49470205810673534,0.44932667082169386
98,2,0.5423324517107676,0.38745168748784153,0.4401003411420272,0.8374606241129143
98,3,0.5027506524193419,0.32220052426636203,0.49517475127173793,0.7661319731979707
98,4,0.6039250518585887,0.4177098918941251,0.5106202781166117,0.562281801483357
99,0,0.5366302390801687,0.3101147889709212,0.3416604662610591,1.6604215188615672
99,1,0.5237313099799547,0.3260534657211705,0.49470205810673534,0.5320019130339997
99,2,0.5562222648395019,0.38745168748784153,0.4401003411420272,6.353343820773753
99,3,0.502750652419342,0.32220052426636203,0.49517475127173793,0.6386588685844123
99,4,0.6039250518585886,0.4177098918941251,0.5106202781166117,0.5512968172332308
