n_repeats,n_split,DesisionTreeRegressor_mse,SVR_mse,KNeighborsRegressor_mse,MLPRegressor_mse
19,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.215621571500431
19,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.0745855154260954
19,4,0.016854357276020016,0.02100089463342104,0.022153257328061154,0.07422961505293038
20,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.5835303167226534
20,1,0.014986969165105994,0.019482689888953585,0.024239879872326103,0.05882205084481318
20,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.6177897650029377
20,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.09720144224558507
20,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.08394325915355758
21,0,0.019740051093357122,0.02517668284695151,0.024313240272702662,0.12051900980039519
21,1,0.014824804584180363,0.019482689888953585,0.024239879872326103,0.07818699949830613
21,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.11388977467801055
21,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.15106876220769977
21,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.0686416497599343
22,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.08227242388815799
22,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.11022628598266987
22,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.5082301198059773
22,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.09164646735033351
22,4,0.016858265724051337,0.02100089463342104,0.022153257328061154,0.07923507548243162
23,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.17113971755406415
23,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.06125242731686337
23,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.9564352415194449
23,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.058250127718041306
23,4,0.01685826572405134,0.02100089463342104,0.022153257328061154,0.06441277565855233
24,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.1043382970827072
24,1,0.01482480458418036,0.019482689888953585,0.024239879872326103,0.05694390277004501
24,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,1.0217524504480302
24,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.06651359461394225
24,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.13605170763179675
25,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.1175408265763635
25,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.0492503797671432
25,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.9840112965022584
25,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.07345760379123387
25,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.17322110859885406
26,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.05375638873775818
26,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.05428134178046248
26,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.33723424540227825
26,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.08066376766384614
26,4,0.01685826572405134,0.02100089463342104,0.022153257328061154,0.05245263158509781
27,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.05531402448320669
27,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.06302238237624563
27,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.222441616903671
27,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.08631005178262935
27,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.05053273037081061
28,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.2622858789197503
28,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.03970288338864079
28,2,0.018474802344728897,0.021725332184463136,0.022634895252244477,3.1575845578454436
28,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.16808362415148836
28,4,0.016854357276020013,0.02100089463342104,0.022153257328061154,0.04824164906743864
29,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.0669745123628783
29,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.059619468290755276
29,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.3119728996810673
29,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.10757733607505933
29,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.06185605278947108
30,0,0.019740051093357122,0.02517668284695151,0.024313240272702662,0.08339657246868068
30,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.0629792474048454
30,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.25711444534922484
30,3,0.023299939546468754,0.024439586159174725,0.02432325357739105,0.10087396731960785
30,4,0.016854357276020016,0.02100089463342104,0.022153257328061154,0.054641025942787635
31,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.09541883899319782
31,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.047682922448031705
31,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,4.74833875450497
31,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.10735337194464342
31,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.0839767402781706
32,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.10978248195612084
32,1,0.014881172869821678,0.019482689888953585,0.024239879872326103,1.2066360382212489
32,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.5412255764262435
32,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.12130232303453617
32,4,0.016858265724051358,0.02100089463342104,0.022153257328061154,0.13278542900063622
33,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.07902775724167108
33,1,0.014824804584180357,0.019482689888953585,0.024239879872326103,0.07831080274620605
33,2,0.018408189209655337,0.021725332184463136,0.022634895252244477,2.2666631209101
33,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.08690488605546086
33,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.07914886555140614
34,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.07272546361352389
34,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.07302756028433607
34,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.25863064198401886
34,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.07159399226637003
34,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.09604764646461053
35,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.2764388613182046
35,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.07557580367812199
35,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.47666245035707994
35,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.07827519020697556
35,4,0.016854357276020006,0.02100089463342104,0.022153257328061154,0.0994088798074474
36,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.31338037319991324
36,1,0.014986969165105994,0.019482689888953585,0.024239879872326103,13.068989959928599
36,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.12497278325440853
36,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.05548450736238526
36,4,0.016854357276020006,0.02100089463342104,0.022153257328061154,0.14276256891194822
37,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.17543838278061155
37,1,0.014986969165105996,0.019482689888953585,0.024239879872326103,0.05705995070763623
37,2,0.018474802344728897,0.021725332184463136,0.022634895252244477,0.13139274136764997
37,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.05495363514781651
37,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.07882910042853865
38,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.07442690132698598
38,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.08915850732892167
38,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.5763994752185084
38,3,0.023299939546468754,0.024439586159174725,0.02432325357739105,0.06700009470521917
38,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.060311530061158296
39,0,0.019740051093357122,0.02517668284695151,0.024313240272702662,0.08574816642704777
39,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.07404261116332046
39,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.42171442706666035
39,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.15584634540188871
39,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.06394350122928243
40,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.07204090032328418
40,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.07570363597727604
40,2,0.018474802344728914,0.021725332184463136,0.022634895252244477,0.43669257803604666
40,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.044913856166142546
40,4,0.01685435727602002,0.02100089463342104,0.022153257328061154,0.07396071609348855
41,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.0899806905082909
41,1,0.014930600879464677,0.019482689888953585,0.024239879872326103,0.06357411194517198
41,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.18815680967243067
41,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.1086063595995496
41,4,0.016858265724051337,0.02100089463342104,0.022153257328061154,0.07119350253833419
42,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.0832097751651132
42,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.11310736291156731
42,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.6691621326587183
42,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.05805962378002064
42,4,0.01685435727602,0.02100089463342104,0.022153257328061154,0.10717587136492615
43,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.2086512631496708
43,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.08125719270001877
43,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.27961859145699763
43,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.10826069817025302
43,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.09693528407643306
44,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.047890917658534156
44,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.0903949074690519
44,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.9073533897430336
44,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.057375373747943215
44,4,0.016854357276020006,0.02100089463342104,0.022153257328061154,0.13611305257079354
45,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.04707083621701209
45,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.06585242168010685
45,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.6532843938662901
45,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.07560905604547302
45,4,0.016854357276020006,0.02100089463342104,0.022153257328061154,0.07299979552620559
46,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.08698223873259155
46,1,0.014824804584180363,0.019482689888953585,0.024239879872326103,0.0683154243278373
46,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.7326696822486783
46,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.09259038904509154
46,4,0.016854357276020013,0.02100089463342104,0.022153257328061154,0.10842760997914493
47,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.18864427479434942
47,1,0.014930600879464677,0.019482689888953585,0.024239879872326103,0.05059305785331971
47,2,0.018474802344728907,0.021725332184463136,0.022634895252244477,0.2507641235559098
47,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.06887797962273164
47,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.07397468109193639
48,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.10806762770081774
48,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.06369930724268746
48,2,0.0184748023447289,0.021725332184463136,0.022634895252244477,3.484108221585127
48,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.07421068241611609
48,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.04547763942098319
49,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.698681259824112
49,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.04740729967061906
49,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.8574231509751377
49,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.10389851076905156
49,4,0.016854357276020006,0.02100089463342104,0.022153257328061154,0.08556663156129816
50,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.0952898104085229
50,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.04083743584405251
50,2,0.01847480234472891,0.021725332184463136,0.022634895252244477,0.10490051201579377
50,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.07318528654441585
50,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.10887679587405781
51,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.06374472488486567
51,1,0.014930600879464677,0.019482689888953585,0.024239879872326103,0.07149737656928394
51,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.2809939447918779
51,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.08299942140751451
51,4,0.01685435727602001,0.02100089463342104,0.022153257328061154,0.06525871255190413
52,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.10618313334646935
52,1,0.01488117286982168,0.019482689888953585,0.024239879872326103,0.07763851985885725
52,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.7551663208356416
52,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.06740625953713923
52,4,0.016854357276020013,0.02100089463342104,0.022153257328061154,0.05175953535771794
53,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.10139571927596461
53,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.06357672109118055
53,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,0.3350353532809075
53,3,0.023299939546468754,0.024439586159174725,0.02432325357739105,0.0786205475895431
53,4,0.016858265724051354,0.02100089463342104,0.022153257328061154,0.08232312254997332
54,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.12861928985304685
54,1,0.014930600879464677,0.019482689888953585,0.024239879872326103,0.0781092761526938
54,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,2.06027440903641
54,3,0.023299939546468754,0.024439586159174725,0.02432325357739105,0.09144106128027653
54,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.04439434407752797
55,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.0975586365890603
55,1,0.014824804584180357,0.019482689888953585,0.024239879872326103,0.051605108001828395
55,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.12494044635715597
55,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.09288736087658055
55,4,0.016854357276020006,0.02100089463342104,0.022153257328061154,0.048951916137821884
56,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.14610910837481117
56,1,0.014824804584180363,0.019482689888953585,0.024239879872326103,0.05142497456169022
56,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,0.15782357164941035
56,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.0654016217806221
56,4,0.01685826572405134,0.02100089463342104,0.022153257328061154,0.0830173947384976
57,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.1021813675982525
57,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.06938752207646626
57,2,0.018474802344728907,0.021725332184463136,0.022634895252244477,0.2625861438620825
57,3,0.021341531863275656,0.024439586159174725,0.02432325357739105,0.1340477387992123
57,4,0.01685826572405134,0.02100089463342104,0.022153257328061154,0.05400476325203129
58,0,0.01974005109335712,0.02517668284695151,0.024313240272702662,0.1389136244591743
58,1,0.014824804584180363,0.019482689888953585,0.024239879872326103,0.0640940611747392
58,2,0.018408189209655344,0.021725332184463136,0.022634895252244477,3.4763985240669566
58,3,0.023299939546468754,0.024439586159174725,0.02432325357739105,0.08228699962088448
58,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.08298248837989732
59,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.14347653560071413
59,1,0.014824804584180363,0.019482689888953585,0.024239879872326103,0.04696830592310593
59,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,1.1135253395037779
59,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.0868508810223426
59,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.08503417834953889
60,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.05053261618071403
60,1,0.014824804584180357,0.019482689888953585,0.024239879872326103,0.05193133622926282
60,2,0.018408189209655347,0.021725332184463136,0.022634895252244477,1.5494388369526648
60,3,0.023299939546468754,0.024439586159174725,0.02432325357739105,0.11396377049137112
60,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.11112184002872294
61,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.13975511128801343
61,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.13708258252468145
61,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,3.856237076415929
61,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.07041270099314159
61,4,0.01685435727602002,0.02100089463342104,0.022153257328061154,0.08087980434432555
62,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.2086200049274668
62,1,0.014930600879464675,0.019482689888953585,0.024239879872326103,0.1412005109055136
62,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.12711169568108763
62,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.09206906358553293
62,4,0.016858265724051347,0.02100089463342104,0.022153257328061154,0.11754093496645078
63,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.06370163269054349
63,1,0.01482480458418036,0.019482689888953585,0.024239879872326103,0.104956967010347
63,2,0.018474802344728904,0.021725332184463136,0.022634895252244477,0.18452014445969714
63,3,0.02134153186327565,0.024439586159174725,0.02432325357739105,0.08746553209204791
63,4,0.016854357276020016,0.02100089463342104,0.022153257328061154,0.08826569055205709
64,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.08397352275846845
64,1,0.014930600879464677,0.019482689888953585,0.024239879872326103,0.06524613276327411
64,2,0.018408189209655354,0.021725332184463136,0.022634895252244477,0.09224434140300942
64,3,0.021341531863275646,0.024439586159174725,0.02432325357739105,0.06678286068611039
64,4,0.01685826572405134,0.02100089463342104,0.022153257328061154,0.1346120658260487
65,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.0773387281815061
65,1,0.014986969165105992,0.019482689888953585,0.024239879872326103,0.08835305762495665
65,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,1.686806133534798
65,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.10067260899609794
65,4,0.016854357276020016,0.02100089463342104,0.022153257328061154,0.10924640846617414
66,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.04523024599208464
66,1,0.01488117286982168,0.019482689888953585,0.024239879872326103,0.06463334323541114
66,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.08508400332786292
66,3,0.021341531863275656,0.024439586159174725,0.02432325357739105,0.09320273858033605
66,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.07980346735222531
67,0,0.019740051093357126,0.02517668284695151,0.024313240272702662,0.11312958846838814
67,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.07761847207411893
67,2,0.01840818920965534,0.021725332184463136,0.022634895252244477,0.5325302773116374
67,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.06361608251082215
67,4,0.016858265724051344,0.02100089463342104,0.022153257328061154,0.10494663082261155
68,0,0.01974005109335713,0.02517668284695151,0.024313240272702662,0.0691198888226138
68,1,0.014930600879464673,0.019482689888953585,0.024239879872326103,0.06765313685514258
68,2,0.01840818920965535,0.021725332184463136,0.022634895252244477,0.059217618869150994
68,3,0.021341531863275653,0.024439586159174725,0.02432325357739105,0.09304708237697538
68,4,0.01685826572405134,0.02100089463342104,0.022153257328061154,0.10266562266771521
69,0,0.019740051093357133,0.02517668284695151,0.024313240272702662,0.0989055718499314
