n_repeats,indeks,DesisionTreeRegressor_mse,SVR_mse,KNeighborsRegressor_mse,MLPRegressor_mse
1,65,0.6775640110525702,0.6085759033700625,0.5690450418233611,0.08750032524055891
1,66,0.0417858481748929,2.44566608803147e-07,2.8000716067898274e-05,0.5784111290383916
1,67,0.009405308163220905,2.8241971194821437e-06,0.0033938634906485257,0.022962907207383185
1,68,0.0034743188841635324,0.000832363588811238,0.00013172786675417854,0.16093355179738938
1,69,3.6037044945514535e-06,8.483423632711625e-06,0.001033982228616719,0.008949701094111204
1,70,0.0018558338539442318,0.004130182918725274,0.002849108627623934,0.07360211274603447
1,71,0.030133311136398527,0.0048494951043630665,0.00017169423607265414,1.663628618210914
1,72,0.0015446747652844003,0.01132396250725149,0.03294633464338997,0.015072038877521862
1,73,1.6458957319132943e-06,0.0008367250127613809,0.006076456241843215,0.0007803819413948103
1,74,0.002010357807109675,0.007111480244268313,0.001281505378406111,7.145096712831192
1,75,0.027638849860442197,0.04184848363351675,0.009932265911736,0.0052162685701877326
1,76,0.003079958982701513,0.01619068967868354,0.029231397915589583,0.3419210863044056
