placement,scenario,SerialNo,Timestamp,roll,pitch,yaw,XCalibAccel,YCalibAccel,ZCalibAccel,XCalibGyro,YCalibGyro,ZCalibGyro,XCalibMag,YCalibMag,ZCalibMag,XLinAccel,YLinAccel,ZLinAccel,quat0,quat1,quat2,quat3,quat_check,magnitude,timestamp_2,time,label
a,s01,36706,367060,167.76761483119503,13.334501215810713,93.97733838146415,0.235229,0.975464,-0.025269,0.218391,0.261307,0.302315,-31.495224,-31.357727,2.4418490000000004,0.004608,0.002609,-0.006561,0.6827489999999999,0.713669,-0.005297,0.15651700000000002,0.999998,1.003743602768157,15180,1548162611845,001_Stand
a,s01,36707,367070,167.7679844120556,13.33352574776363,93.9787008815806,0.22888200000000006,0.983276,-0.026245,0.035286,0.169754,0.24128,-29.545227,-30.307724,2.141861,-0.0017239999999999998,0.010422,-0.007506999999999998,0.6827409999999999,0.713679,-0.005291,0.15650899999999998,0.999998,1.0099046797222997,15190,1548162611854,001_Stand
a,s01,36708,367080,167.76747056149344,13.33206694477804,93.97628479997616,0.228393,0.992065,-0.009644,0.218391,0.07820099999999999,0.119209,-29.545227,-30.307724,2.141861,-0.002197,0.019211,0.009064,0.682755,0.713666,-0.005282,0.156503,0.999998,1.0180615567881934,15200,1548162611864,001_Stand
a,s01,36709,367090,167.76704043134805,13.33099108555039,93.97444167189883,0.22888200000000006,0.988159,-0.011108,0.157356,0.200272,0.332832,-30.445221000000004,-32.857727000000004,2.4418490000000004,-0.0016940000000000002,0.015289,0.007568000000000002,0.682767,0.7136560000000001,-0.005275,0.156499,0.999998,1.0143808785998485,15210,1548162611874,001_Stand
a,s01,36710,367100,167.76696163716923,13.330262673937133,93.97361358393199,0.226929,0.971557,-0.015503,0.309944,0.261307,0.180244,-31.195221000000004,-31.057724,2.4418490000000004,-0.003632,-0.001312,0.003159,0.682772,0.7136520000000001,-0.0052710000000000005,0.156495,0.999998,0.9978276997052148,15220,1548162611883,001_Stand
a,s01,36711,367110,167.76242569829566,13.333088680546748,93.97243067674124,0.224976,0.981811,-0.014526,-0.084877,0.444412,0.454903,-31.195221000000004,-31.057724,2.4418490000000004,-0.00563,0.008957,0.004089,0.682779,0.713635,-0.005264,0.156539,0.999998,1.0073619235274878,15230,1548162611893,001_Stand
a,s01,36712,367120,167.76837059536075,13.337627486209316,93.96902937945553,0.21814,0.984253,-0.018433,-0.451088,-0.591278,0.8211139999999999,-29.395218,-31.507721000000004,3.041855,-0.012543,0.011414,0.000122,0.6828,0.713616,-0.005333,0.156531,0.999998,1.0083049157363064,15240,1548162611902,001_Stand
a,s01,36713,367130,167.76890662235485,13.3369680892059,93.97110132841024,0.22888200000000006,0.980346,-0.028687,0.035286,-0.530243,0.332832,-31.195221000000004,-30.607727,2.4418490000000004,-0.001785,0.007506999999999998,-0.010086,0.6827880000000001,0.71363,-0.005329,0.156524,0.999998,1.0071187584436108,15250,1548162611912,001_Stand
a,s01,36714,367140,167.77955362310442,13.33965300431111,93.97126177681322,0.235718,0.9823,-0.017943999999999998,-0.023842,-1.079559,0.24128,-30.445221000000004,-32.857727000000004,3.1918490000000004,0.005005,0.009476,0.000687,0.682787,0.713641,-0.005409000000000001,0.156477,0.999998,1.0103456105016737,15260,1548162611922,001_Stand
a,s01,36715,367150,167.78647292406583,13.349215800387285,93.97522855419044,0.236694,0.977905,-0.018921,0.187874,-0.6828310000000001,0.912666,-30.445221000000004,-32.857727000000004,3.1918490000000004,0.005814,0.005111999999999999,-0.000229,0.682762,0.7136600000000001,-0.0055060000000000005,0.156494,0.999998,1.006320149307366,15270,1548162611931,001_Stand
a,s01,36716,367160,167.79918404032765,13.354101617591725,93.97496358789807,0.228393,0.97644,-0.022827,-0.237465,-1.262665,0.607491,-31.345215000000003,-31.957718,2.741852,-0.002563,0.003677,-0.004105,0.682763,0.7136680000000001,-0.005613,0.156448,0.999998,1.0030550872100694,15280,1548162611941,001_Stand
a,s01,36717,367170,167.81176180191994,13.358536758950713,93.97193261331944,0.224976,0.983764,-0.016968,-0.390053,-1.262665,0.6685260000000001,-31.045227,-31.207718,1.991852,-0.006058,0.011017,0.0017239999999999998,0.682782,0.7136600000000001,-0.00572,0.1564,0.999998,1.0093035823259522,15290,1548162611950,001_Stand
a,s01,36718,367180,167.82125639282964,13.359130373582378,93.96899312788176,0.221558,0.981811,-0.018921,-0.329018,-0.957489,0.332832,-31.045227,-31.207718,1.991852,-0.009491,0.009064,-0.000244,0.6828,0.713654,-0.005784,0.156347,0.999998,1.0066771038053859,15300,1548162611960,001_Stand
a,s01,36719,367190,167.83488126797917,13.367385640673987,93.96799213741491,0.245972,0.986694,-0.017456,-0.267982,-1.384735,0.638008,-31.195221000000004,-32.407715,3.641861,0.014786,0.013977000000000002,0.001221,0.682806,0.713654,-0.005919,0.156316,0.999998,1.0170407987666965,15310,1548162611970,001_Stand
a,s01,36720,367200,167.84055014670932,13.369943852497027,93.97240370084108,0.229858,0.984253,-0.025757,0.248909,-0.530243,0.36335,-30.595215000000003,-30.757721000000004,2.291855,-0.001373,0.011551,-0.006989,0.682778,0.713684,-0.005963,0.156298,0.999998,1.011064830375382,15320,1548162611979,001_Stand
a,s01,36721,367210,167.8467516774752,13.373009959304028,93.9778276273514,0.233765,0.982788,-0.017943999999999998,0.523567,-0.621796,0.332832,-30.595215000000003,-30.757721000000004,2.291855,0.002487,0.010101,0.000931,0.6827439999999999,0.71372,-0.006012,0.15628,0.999998,1.010366426255841,15330,1548162611989,001_Stand
a,s01,36722,367220,167.8539470663255,13.376014122407431,93.98721654681108,0.233276,0.977417,-0.020874,0.859261,-0.713348,0.302315,-31.495224,-31.357727,3.1918490000000004,0.001938,0.004745,-0.001831,0.682686,0.713781,-0.006061,0.156256,0.999998,1.0050857714349557,15340,1548162611998,001_Stand
a,s01,36723,367230,167.85364259049538,13.375072234696049,93.98588295699118,0.228393,0.979858,-0.014038,0.279427,-0.255585,0.149727,-31.795227,-31.207718,2.291855,-0.00293,0.0071870000000000015,0.00499,0.6826939999999999,0.713774,-0.006055,0.156252,0.999998,1.0062217091958412,15350,1548162612008,001_Stand
a,s01,36724,367240,167.85749861794565,13.375009318079734,93.9920798041378,0.233765,0.9823,-0.011108,0.828743,-0.43869,-0.000954,-31.795227,-31.207718,2.291855,0.002457,0.009628,0.008041,0.682655,0.713816,-0.006069,0.156229,0.999998,1.0097934208980568,15360,1548162612017,001_Stand
a,s01,36725,367250,167.86593396936937,13.37910924467856,93.9989480500997,0.233765,0.965698,-0.020874,0.5846020000000001,-0.835419,0.36335,-32.095215,-30.757721000000004,3.041855,0.00238,-0.006958,-0.001587,0.682611,0.713862,-0.006136,0.156204,0.999998,0.9938080429866724,15370,1548162612027,001_Stand
a,s01,36726,367260,167.87182472015044,13.376135070618515,93.99795607226642,0.233765,0.982788,-0.022827,-0.115395,-0.591278,-0.306129,-30.445221000000004,-31.057724,2.891861,0.002426,0.010117,-0.003525,0.6826180000000001,0.7138680000000001,-0.0061530000000000005,0.156151,0.999998,1.0104649425378398,15380,1548162612037,001_Stand
a,s01,36727,367270,167.8793590570777,13.380995367552815,94.0036902539893,0.22937,0.973999,-0.014526,0.5846020000000001,-0.774384,0.576973,-30.445221000000004,-31.057724,2.891861,-0.002045,0.001358,0.004883,0.682582,0.713905,-0.006221,0.156136,0.999998,1.000747547374961,15390,1548162612046,001_Stand
a,s01,36728,367280,167.88968349210631,13.38481166883574,94.00705442551909,0.239136,0.983276,-0.011597,0.432014,-1.079559,0.302315,-32.545227000000004,-31.507721000000004,1.991852,0.007659999999999998,0.010651,0.007889,0.682561,0.713933,-0.006302,0.156098,0.999998,1.012004055861932,15400,1548162612056,001_Stand
a,s01,36729,367290,167.89852134137197,13.385382116072956,94.00929776260816,0.228393,0.99646,-0.031128,-0.023842,-0.835419,0.271797,-31.795227,-32.257721000000004,3.491852,-0.003098,0.023834,-0.011566,0.682546,0.713957,-0.006355,0.156049,0.999998,1.0227731158145486,15410,1548162612065,001_Stand
a,s01,36730,367300,167.90910815846178,13.386356491629273,94.00923957856843,0.232788,0.978393,-0.011108,0.157356,-1.110077,0.119209,-31.945221000000004,-32.857727000000004,4.691849,0.001282,0.005768,0.008484,0.682546,0.713969,-0.006423999999999999,0.15599200000000002,0.999998,1.0057666245491548,15420,1548162612075,001_Stand
a,s01,36731,367310,167.91566350868587,13.389024121161409,94.00475266480078,0.22644,0.989136,-0.021851,-0.573158,-0.652313,0.48542,-31.945221000000004,-32.857727000000004,4.691849,-0.005111999999999999,0.016525,-0.0023190000000000003,0.682574,0.713947,-0.006486,0.155969,0.999998,1.0149593914521902,15430,1548162612085,001_Stand
a,s01,36732,367320,167.9244136371004,13.390640233010856,94.0101244324553,0.22644,0.978882,-0.026733,0.370979,-0.835419,0.332832,-30.145218,-31.507721000000004,3.491852,-0.005142,0.006287,-0.00708,0.682539,0.713988,-0.006541,0.155927,0.999998,1.0050869100794215,15440,1548162612094,001_Stand
a,s01,36733,367330,167.93046609836176,13.392453448519468,94.0097442946294,0.239624,0.985229,-0.031128,-0.329018,-0.56076,0.088692,-31.195221000000004,-32.857727000000004,2.4418490000000004,0.008011,0.012634,-0.011459,0.682541,0.7139909999999999,-0.006589,0.155902,0.999998,1.0144283100352631,15450,1548162612104,001_Stand
a,s01,36734,367340,167.93726275578547,13.39793482916388,94.0122632367424,0.24939,0.986694,-0.025757,0.004768,-0.652313,0.271797,-31.195221000000004,-32.857727000000004,2.4418490000000004,0.017685,0.014130000000000004,-0.0060420000000000005,0.682525,0.714007,-0.006661,0.155895,0.999998,1.018049038497164,15460,1548162612113,001_Stand
a,s01,36735,367350,167.9443039924455,13.399522318159255,94.01429962610216,0.228393,0.964721,-0.018433,0.187874,-0.713348,0.210762,-30.445221000000004,-32.107727000000004,2.891861,-0.0033420000000000004,-0.007843000000000001,0.001328,0.682513,0.714026,-0.00671,0.155863,0.999998,0.991559249757169,15470,1548162612123,001_Stand
a,s01,36736,367360,167.9448038619724,13.401634652144574,94.01688001139532,0.242065,0.974487,-0.029663,-0.145912,-0.377655,-0.092506,-30.445221000000004,-32.107727000000004,3.1918490000000004,0.0103,0.001938,-0.009857,0.682497,0.714039,-0.006723000000000001,0.155873,0.999998,1.0045398304512372,15480,1548162612133,001_Stand
a,s01,36737,367370,167.9451052678826,13.400274910206408,94.01766581075393,0.225464,0.974487,-0.025269,0.279427,-0.408173,0.180244,-30.445221000000004,-32.107727000000004,3.1918490000000004,-0.006287,0.001923,-0.005447,0.682492,0.714046,-0.0067150000000000005,0.155863,0.999998,1.0005485749457643,15490,1548162612142,001_Stand
a,s01,36738,367380,167.9456917304024,13.400348140222595,94.01991094548184,0.235229,0.984253,-0.031128,-0.2985,-0.43869,-0.061989,-31.495224,-30.307724,3.1918490000000004,0.003479,0.011688,-0.011261,0.682477,0.71406,-0.006716,0.15586,0.999998,1.012450296475832,15500,1548162612152,001_Stand
a,s01,36739,367390,167.95215411277576,13.397794554753265,94.01604237026326,0.228393,0.982788,-0.015991,-0.267982,-0.6828310000000001,-0.123024,-29.995224,-32.407715,2.891861,-0.003311,0.010223,0.003845,0.682502,0.7140489999999999,-0.006743000000000001,0.155806,0.999998,1.0091042203231535,15510,1548162612161,001_Stand
a,s01,36740,367400,167.95220560188767,13.399500113183306,94.01627233229857,0.24353,0.988159,-0.019897,-0.237465,-0.530243,-0.153542,-29.995224,-32.407715,2.891861,0.011795,0.015594,-7.6e-05,0.6825,0.7140479999999999,-0.0067540000000000005,0.155816,0.999998,1.0179199186527397,15520,1548162612171,001_Stand
a,s01,36741,367410,167.95228201878624,13.40006308770334,94.01706263144932,0.237183,0.984253,-0.023315,-0.084877,-0.255585,-0.061989,-30.745224,-29.557724,3.641861,0.005447,0.011688,-0.003479,0.682495,0.714052,-0.006756999999999999,0.155819,0.999998,1.0126960712489212,15530,1548162612181,001_Stand
a,s01,36742,367420,167.95178905928148,13.40320969606927,94.01573557051518,0.250854,0.992065,-0.010132,-0.237465,-0.16403199999999998,-0.153542,-31.945221000000004,-31.357727,3.941849,0.019058,0.019516,0.009674,0.682504,0.714039,-0.006776000000000001,0.155841,0.999998,1.0233393137004951,15540,1548162612190,001_Stand
a,s01,36743,367430,167.95178798130817,13.403866949861897,94.01589297965307,0.238159,0.985718,-0.020386,-0.023842,-0.377655,0.058174,-31.945221000000004,-31.357727,3.941849,0.006348,0.013168,-0.00058,0.682503,0.714039,-0.00678,0.155845,0.999998,1.014285597748977,15550,1548162612200,001_Stand
a,s01,36744,367440,167.95157895852927,13.401528158047991,94.0142018570353,0.225464,0.992553,-0.014526,0.126839,-0.13351400000000002,0.149727,-30.145218,-32.257721000000004,3.491852,-0.006302,0.020004,0.005249,0.6825140000000001,0.714032,-0.006766,0.155832,0.999998,1.0179422762519494,15560,1548162612209,001_Stand
a,s01,36745,367450,167.95165245037197,13.399133113760737,94.01428685068706,0.225952,0.994995,-0.023315,-0.115395,-0.286102,-0.153542,-31.495224,-31.357727,3.641861,-0.005768,0.02243,-0.003525,0.682513,0.714036,-0.006751000000000001,0.155817,0.999998,1.0205944079574414,15570,1548162612219,001_Stand
a,s01,36746,367460,167.95181111122224,13.39977648835761,94.01507841655318,0.235718,0.97644,-0.022827,0.126839,-0.041962,-0.4282,-31.795227,-31.207718,2.291855,0.003983,0.003876,-0.003021,0.682508,0.71404,-0.006755,0.15582,0.999998,1.0047482874098368,15580,1548162612229,001_Stand
a,s01,36747,367470,167.95241061561845,13.3990286172131,94.01712242201793,0.231323,0.985229,-0.03064,-0.115395,0.35285900000000003,-0.367165,-31.795227,-31.207718,2.291855,-0.000397,0.012665,-0.010803,0.682495,0.714054,-0.006751000000000001,0.15581199999999998,0.999998,1.0124847269811037,15590,1548162612238,001_Stand
a,s01,36748,367480,167.95240014223958,13.400671340938196,94.01751882377668,0.243042,0.988159,-0.020874,-0.054359000000000005,0.383377,-0.397682,-30.595215000000003,-31.507721000000004,3.491852,0.011292,0.015594,-0.001022,0.682492,0.714054,-0.006761,0.15582200000000002,0.999998,1.0178228465312615,15600,1548162612248,001_Stand
a,s01,36749,367490,167.94899604731918,13.395576835212832,94.01250604823632,0.237671,0.988159,-0.018433,-0.359535,0.322342,-0.580788,-31.195221000000004,-31.657715000000003,3.1918490000000004,0.006012,0.015579,0.001343,0.682523,0.7140270000000001,-0.0067150000000000005,0.15581099999999998,0.999998,1.0165065120357075,15610,1548162612257,001_Stand
a,s01,36750,367500,167.94876384811275,13.39666106368905,94.01214158497736,0.236206,0.971557,-0.016479,-0.17643,0.322342,-0.4282,-31.195221000000004,-31.657715000000003,3.1918490000000004,0.004517,-0.001022,0.003281,0.6825260000000001,0.714023,-0.006721,0.155819,0.999998,0.999993918044505,15620,1548162612267,001_Stand
a,s01,36751,367510,167.9424610919122,13.398714779514243,94.01349974320988,0.239624,0.97937,-0.022827,0.035286,0.658035,0.058174,-31.345215000000003,-32.257721000000004,1.991852,0.007904000000000001,0.006804999999999999,-0.003082,0.6825180000000001,0.71402,-0.006695,0.155869,0.999998,1.0085168963408595,15630,1548162612277,001_Stand
a,s01,36752,367520,167.94207377678111,13.400496939098511,94.01216276231158,0.240601,0.973999,-0.011597,-0.237465,-0.13351400000000002,-0.55027,-31.195221000000004,-31.057724,2.4418490000000004,0.00885,0.001434,0.008118,0.6825260000000001,0.714009,-0.006706,0.155882,0.999998,1.0033431036345442,15640,1548162612286,001_Stand
a,s01,36753,367530,167.9381108978765,13.400510642393483,94.01773229019636,0.242554,0.973022,-0.011597,0.767708,0.35285900000000003,-0.245094,-31.195221000000004,-31.057724,2.4418490000000004,0.010803,0.000458,0.008194,0.682492,0.714037,-0.006675,0.155906,0.999998,1.0028652680240748,15650,1548162612296,001_Stand
a,s01,36754,367540,167.9327574532477,13.405627164262986,94.02079459070099,0.242065,0.973511,-0.017456,0.248909,0.5359649999999999,0.302315,-30.745224,-31.657715000000003,3.641861,0.010223,0.000977,0.00235,0.682473,0.714041,-0.006672,0.155969,0.999998,1.0033064553176163,15660,1548162612305,001_Stand
a,s01,36755,367550,167.92508015026212,13.401510441392011,94.02753218160109,0.250854,0.968628,-0.024292,0.706673,0.7801060000000001,-0.885963,-30.595215000000003,-32.257721000000004,3.491852,0.019089,-0.003922,-0.004379,0.682431,0.7140770000000001,-0.006591,0.15599000000000002,0.999998,1.0008786304862345,15670,1548162612315,001_Stand
a,s01,36756,367560,167.91808571683362,13.397585644499992,94.03147647608289,0.236206,0.972534,-0.01355,0.645638,0.658035,-0.519753,-30.595215000000003,-32.257721000000004,3.491852,0.004501,-3.1e-05,0.006409000000000001,0.682407,0.714097,-0.006519,0.15600799999999998,0.999998,1.0008992247434303,15680,1548162612325,001_Stand
a,s01,36757,367570,167.90930164763157,13.39041884671016,94.0373891234682,0.231323,0.971557,-0.025269,0.6761550000000001,0.902176,-0.763893,-30.445221000000004,-32.407715,3.1918490000000004,-0.000259,-0.001038,-0.005219,0.68237,0.7141310000000001,-0.006412999999999999,0.15601700000000002,0.999998,0.9990354633039812,15690,1548162612334,001_Stand
a,s01,36758,367580,167.90407511928882,13.388196042771954,94.04454771945873,0.240112,0.985229,-0.023315,0.73719,0.5359649999999999,-0.367165,-32.695221000000004,-30.607727,2.891861,0.008575,0.012634,-0.003143,0.682326,0.71417,-0.006358,0.15603499999999998,0.999998,1.0143340397571208,15700,1548162612344,001_Stand
a,s01,36759,367590,167.90133623858333,13.387578164802118,94.05323033199198,0.236694,0.984253,-0.022827,0.859261,0.291824,-0.123024,-32.695221000000004,-30.607727,2.891861,0.005157,0.011658,-0.002518,0.682272,0.7142189999999999,-0.006326,0.156048,0.999998,1.0125705356043104,15710,1548162612353,001_Stand
a,s01,36760,367600,167.8894051400771,13.383087317172388,94.05945813296307,0.22888200000000006,0.969116,-0.011597,0.950813,1.146317,-0.458717,-31.795227,-31.207718,2.291855,-0.002579,-0.003494,0.008789,0.682234,0.7142470000000001,-0.006218,0.156092,0.999998,0.9958450089190588,15720,1548162612363,001_Stand
a,s01,36761,367610,167.87908058085725,13.378811599490566,94.07076547965974,0.241089,0.974975,-0.018921,1.317024,1.024246,-0.6723399999999999,-29.995224,-31.057724,3.641861,0.009705,0.00235,0.001633,0.682164,0.714307,-0.006114,0.156128,0.999998,1.00451887029911,15730,1548162612372,001_Stand
a,s01,36762,367620,167.869487959385,13.378361495342364,94.08568881998582,0.234741,0.969116,-0.01355,1.74427,0.932693,-0.153542,-30.445221000000004,-32.107727000000004,2.141861,0.003372,-0.00351,0.007217,0.682071,0.714384,-0.006034,0.156183,0.999997,0.9972325511318813,15740,1548162612382,001_Stand
a,s01,36763,367630,167.85765048691135,13.372926685807366,94.09889739334605,0.220581,0.988647,-0.018433,1.561165,1.176834,-0.275612,-30.445221000000004,-32.107727000000004,2.141861,-0.010696,0.016006,0.002533,0.6819890000000001,0.7144550000000001,-0.005911,0.156221,0.999997,1.0131232124766465,15750,1548162612392,001_Stand
a,s01,36764,367640,167.84613736257265,13.37388635242829,94.11424181036561,0.237671,0.973999,-0.018433,1.652718,1.146317,-0.061989,-29.845215000000003,-31.507721000000004,2.741852,0.006378,0.001358,0.002747,0.681894,0.71453,-0.005828,0.156296,0.999997,1.0027468931544987,15760,1548162612401,001_Stand
a,s01,36765,367650,167.84090437446855,13.370781162614994,94.1289225048812,0.237671,0.981811,-0.023315,1.561165,0.5359649999999999,-0.4282,-29.845215000000003,-31.207718,2.741852,0.006423999999999999,0.009171,-0.001892,0.6818029999999999,0.714615,-0.005757,0.156309,0.999997,1.0104374959328262,15770,1548162612411,001_Stand
a,s01,36766,367660,167.83101488046734,13.366964978954059,94.1383985513332,0.231811,0.979858,-0.011108,1.317024,0.932693,-0.397682,-29.845215000000003,-31.207718,2.741852,0.0006259999999999999,0.007201999999999998,0.010452,0.6817439999999999,0.7146640000000001,-0.005661,0.156345,0.999997,1.0069664480751086,15780,1548162612420,001_Stand
a,s01,36767,367670,167.82603395494613,13.361366695530524,94.14839475299456,0.234253,0.97644,-0.031128,0.981331,0.5359649999999999,-0.6418229999999999,-31.945221000000004,-31.357727,2.141861,0.003174,0.003769,-0.009399,0.6816810000000001,0.714725,-0.005582,0.156341,0.999997,1.004628535326864,15790,1548162612430,001_Stand
a,s01,36768,367680,167.818653612862,13.349105019881701,94.1620170469477,0.216675,0.973999,-0.038452,1.347542,0.810623,-0.977516,-31.195221000000004,-29.857727,3.641861,-0.014206,0.001282,-0.016464,0.681596,0.7148140000000001,-0.005441,0.15631099999999998,0.999997,0.9985492796702624,15800,1548162612440,001_Stand
a,s01,36769,367690,167.8108930993565,13.344916526787607,94.1709396449218,0.233276,0.981323,-0.015991,1.164436,0.749588,-0.458717,-31.195221000000004,-29.857727,3.641861,0.002472,0.008591,0.0061340000000000006,0.6815399999999999,0.714863,-0.0053560000000000005,0.156332,0.999997,1.0087954374331796,15810,1548162612449,001_Stand
a,s01,36770,367700,167.80193747796534,13.341551913686416,94.17779894365806,0.238647,0.989136,-0.025757,0.73719,0.902176,-0.458717,-30.745224,-30.307724,2.4418490000000004,0.007904000000000001,0.016388,-0.00354,0.681497,0.714897,-0.005272,0.156365,0.999997,1.0178437208894104,15820,1548162612459,001_Stand
a,s01,36771,367710,167.80285856203275,13.334308090328717,94.18728633892891,0.209351,0.980835,-0.02771,1.042366,-0.072479,-0.245094,-31.495224,-31.057724,3.641861,-0.021271,0.008072,-0.005295,0.681438,0.714965,-0.005218,0.156316,0.999997,1.003311009869821,15830,1548162612468,001_Stand
a,s01,36772,367720,167.80299488503573,13.332798460948986,94.18739875644634,0.226929,0.987182,-0.025269,0.096321,0.017166,-0.306129,-31.495224,-31.057724,3.641861,-0.003677,0.014403999999999997,-0.002853,0.681437,0.714968,-0.005209,0.156306,0.999997,1.0132440942467908,15840,1548162612478,001_Stand
a,s01,36773,367730,167.80418023446873,13.332432376081945,94.19226279420377,0.22888200000000006,0.972534,-0.045288,0.279427,-0.041962,0.24128,-30.145218,-30.757721000000004,3.491852,-0.001709,-0.000244,-0.022781,0.681407,0.7149989999999999,-0.005207,0.156297,0.999997,1.0001301685400756,15850,1548162612488,001_Stand
a,s01,36774,367740,167.8023362157849,13.32550937314466,94.19570821861686,0.223999,0.984253,-0.027222000000000003,0.432014,0.200272,-0.519753,-30.445221000000004,-31.057724,3.1918490000000004,-0.00647,0.011459,-0.004639,0.681385,0.7150270000000001,-0.005147,0.15626600000000002,0.999997,1.009787382221624,15860,1548162612497,001_Stand
a,s01,36775,367750,167.8026637379291,13.325007796777516,94.19703145104327,0.2323,0.989624,-0.030151,0.035286,0.017166,-0.184059,-30.445221000000004,-31.057724,3.1918490000000004,0.001831,0.016815,-0.007537999999999999,0.681376,0.715036,-0.005144,0.15626099999999998,0.999997,1.0169700261939878,15870,1548162612507,001_Stand
a,s01,36776,367760,167.80302133096913,13.321567058841476,94.19780779307716,0.220093,0.997925,-0.03064,0.035286,-0.011444,-0.000954,-30.595215000000003,-33.007721000000004,2.741852,-0.010315,0.025116,-0.007996,0.681371,0.715046,-0.005123,0.15623800000000002,0.999997,1.0223668832048505,15880,1548162612516,001_Stand
a,s01,36777,367770,167.80576659145572,13.314393432958871,94.19430835802147,0.224487,0.980835,-0.034058,-0.451088,-0.225067,-0.580788,-29.995224,-32.407715,4.3918610000000005,-0.005797999999999999,0.007996,-0.011444,0.681393,0.715039,-0.005098,0.15617799999999998,0.999997,1.006772892840287,15890,1548162612526,001_Stand
a,s01,36778,367780,167.80402620767882,13.315686311877661,94.18911275321737,0.231323,0.981323,-0.027222000000000003,-0.6647109999999999,0.200272,0.149727,-31.045227,-32.257721000000004,1.991852,0.001022,0.008484,-0.0047,0.681426,0.715004,-0.005103,0.156196,0.999997,1.008586237236063,15900,1548162612536,001_Stand
a,s01,36779,367790,167.7987947557236,13.313089464433142,94.18273554240184,0.240601,0.9823,-0.003296,-0.17643,0.413895,-0.458717,-31.045227,-32.257721000000004,1.991852,0.01033,0.009445,0.019104,0.681466,0.714963,-0.005064,0.156211,0.999997,1.011342174942289,15910,1548162612545,001_Stand
a,s01,36780,367800,167.7992164948809,13.312504356382183,94.18401589848887,0.226929,0.969116,-0.029175,-0.329018,0.047684,0.027657,-31.195221000000004,-30.307724,3.1918490000000004,-0.003326,-0.003738,-0.006744,0.681458,0.714972,-0.005061,0.15620499999999998,0.999997,0.9957578888073144,15920,1548162612555,001_Stand
a,s01,36781,367810,167.79912699997791,13.3114380816852,94.18378053103999,0.22644,0.977905,-0.022827,-0.2985,0.07820099999999999,-0.092506,-29.845215000000003,-31.957718,3.791855,-0.003799,0.005051,-0.000397,0.681459,0.714972,-0.005054,0.156199,0.999997,1.0040390104741943,15930,1548162612564,001_Stand
a,s01,36782,367820,167.79958480848805,13.311381281952308,94.18551663120492,0.231811,0.981811,-0.031128,-0.023842,0.505447,0.058174,-29.845215000000003,-31.957718,3.791855,0.001572,0.008957,-0.008667,0.6814479999999999,0.714983,-0.005054,0.156196,0.999997,1.0092859514656884,15940,1548162612574,001_Stand
a,s01,36783,367830,167.80175204509305,13.310903100758111,94.18022355035046,0.230835,0.982788,-0.026733,-0.634193,-0.19455,-0.000954,-29.545227,-29.857727,3.641861,0.00061,0.009918,-0.004349,0.681481,0.714955,-0.005071,0.15618,0.999997,1.0098869755858821,15950,1548162612584,001_Stand
a,s01,36784,367840,167.8016177482691,13.310293953647754,94.17977265087933,0.230347,0.985718,-0.021362,-0.267982,0.383377,0.119209,-29.245224,-32.107727000000004,4.3918610000000005,0.000122,0.012847999999999998,0.001007,0.681483,0.714953,-0.005067,0.156177,0.999997,1.0124999017170322,15960,1548162612593,001_Stand
a,s01,36785,367850,167.8016188059703,13.308979652960321,94.17945660720646,0.223999,0.973022,-0.022339,0.248909,0.200272,-0.367165,-29.245224,-32.107727000000004,4.3918610000000005,-0.006195,0.000153,3.1e-05,0.681485,0.714953,-0.005059,0.156169,0.999997,0.9987223815485462,15970,1548162612603,001_Stand
a,s01,36786,367860,167.80154893789526,13.310058937668568,94.1790572933369,0.236206,0.975952,-0.019409,-0.115395,0.322342,-0.092506,-31.795227,-31.507721000000004,3.041855,0.005997,0.003082,0.00296,0.681488,0.714949,-0.005065999999999999,0.156176,0.999997,1.0043168275106218,15980,1548162612612,001_Stand
a,s01,36787,367870,167.8019161936643,13.310250131224192,94.18087408808101,0.233276,0.982788,-0.031128,0.126839,-0.286102,-0.397682,-29.845215000000003,-31.207718,3.041855,0.0030670000000000003,0.009918,-0.008728,0.681476,0.71496,-0.005067,0.156175,0.999997,1.0105735487850451,15990,1548162612622,001_Stand
a,s01,36788,367880,167.80222672059006,13.310042465209655,94.18193143591937,0.2323,0.986694,-0.028198,-0.084877,0.47493,-0.031471,-29.845215000000003,-31.207718,3.041855,0.00209,0.013824,-0.005783,0.68147,0.714967,-0.005065999999999999,0.156172,0.999997,1.0140628515235142,16000,1548162612632,001_Stand
a,s01,36789,367890,167.8023686683825,13.311490395777794,94.18275229590233,0.238159,0.975952,-0.02478,-0.084877,0.017166,-0.489235,-31.495224,-29.857727,3.641861,0.007918999999999999,0.003098,-0.00235,0.681465,0.71497,-0.005075,0.15618,0.999997,1.0048960463575325,16010,1548162612641,001_Stand
a,s01,36790,367900,167.80293000992515,13.313658412069987,94.18583964824256,0.24353,0.986206,-0.035034,-0.359535,0.383377,-0.336647,-31.495224,-29.857727,2.4418490000000004,0.01326,0.013350999999999998,-0.012558,0.681446,0.714986,-0.0050880000000000005,0.15619,0.999997,1.016433232677877,16020,1548162612651,001_Stand
