,0
max. T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_5,2.0378386063285236e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""imag""__coeff_7",2.0315124529007438e-05
povp. rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_8,2.031138136265007e-05
"povp. T [°C]__fft_coefficient__attr_""real""__coeff_8",2.0099218956803225e-05
"min. rel. vla. [%]__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",2.0094517971404176e-05
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2",2.0055752881521653e-05
"max. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0",2.003190476943653e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",1.999976836021301e-05
rel. vla. [%]__fourier_entropy__bins_2,1.999959059747704e-05
"povp. T [°C]__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",1.9990755852986236e-05
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",1.999064014847921e-05
"T [°C]__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",1.9937677506407664e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_0",1.993214145695507e-05
"max. T [°C]__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",1.9911082549204136e-05
"globalno sev. [W/m2]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",1.977632012185663e-05
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",1.9767438657204055e-05
min. rel. vla. [%]__time_reversal_asymmetry_statistic__lag_2,1.971750441176915e-05
"max. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",1.9687661460769614e-05
min. T [°C]__lempel_ziv_complexity__bins_3,1.964314004837813e-05
"max. rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",1.963974529227147e-05
"globalno sev. [W/m2]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",1.9584970339352205e-05
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",1.955348014047215e-05
"globalno sev. [W/m2]__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)",1.952027767456072e-05
globalno sev. [W/m2]__energy_ratio_by_chunks__num_segments_10__segment_focus_5,1.9517764547713533e-05
"T [°C]__fft_coefficient__attr_""angle""__coeff_4",1.946247691522083e-05
"globalno sev. [W/m2]__fft_coefficient__attr_""abs""__coeff_0",1.9409633036381083e-05
"povp. T [°C]__fft_coefficient__attr_""abs""__coeff_11",1.9384333588659442e-05
"min. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",1.9373740097770848e-05
max. T [°C]__cid_ce__normalize_True,1.9364520886962418e-05
"max. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",1.9343249593409628e-05
"energija uvb [mW/m2]__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",1.9325865161023865e-05
"max. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",1.9304605418648733e-05
"globalno sev. [W/m2]__fft_coefficient__attr_""imag""__coeff_1",1.9164689590661214e-05
"rel. vla. [%]__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)",1.9106077429726344e-05
max. T [°C]__number_cwt_peaks__n_1,1.9099770863642685e-05
"energija uvb [mW/m2]__linear_trend__attr_""stderr""",1.90107296721875e-05
"rel. vla. [%]__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",1.900309505703222e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",1.89738125944419e-05
T [°C]__time_reversal_asymmetry_statistic__lag_1,1.8969522978051098e-05
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",1.895792249607204e-05
povp. T [°C]__index_mass_quantile__q_0.2,1.8913074968783778e-05
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4",1.8866466160458306e-05
povp. T [°C]__autocorrelation__lag_7,1.8796360179129063e-05
rel. vla. [%]__index_mass_quantile__q_0.7,1.879118604047616e-05
"max. T [°C]__fft_coefficient__attr_""real""__coeff_12",1.8773769355022342e-05
max. T [°C]__number_crossing_m__m_1,1.8753818490763242e-05
"povp. rel. vla. [%]__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",1.8701040717708135e-05
max. rel. vla. [%]__index_mass_quantile__q_0.4,1.869390940392409e-05
"min. rel. vla. [%]__fft_aggregated__aggtype_""variance""",1.868959700328454e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",1.8604253343538175e-05
max. T [°C]__mean_change,1.8576131521711175e-05
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_10",1.852371515149842e-05
"T [°C]__fft_coefficient__attr_""abs""__coeff_8",1.8522093444383246e-05
"povp. T [°C]__fft_coefficient__attr_""real""__coeff_2",1.8511562942644644e-05
"min. T [°C]__fft_coefficient__attr_""real""__coeff_9",1.8502297179076473e-05
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",1.8450377748469835e-05
"energija uvb [mW/m2]__fft_coefficient__attr_""angle""__coeff_15",1.844466655928104e-05
"količina padavin [mm]__fft_coefficient__attr_""abs""__coeff_6",1.844435292700858e-05
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2",1.838602705463547e-05
"količina padavin [mm]__linear_trend__attr_""intercept""",1.8345216721804024e-05
energija uvb [mW/m2]__mean,1.8339988390629557e-05
"povp. T [°C]__linear_trend__attr_""intercept""",1.8337168048018098e-05
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",1.832450475543784e-05
"globalno sev. [W/m2]__fft_coefficient__attr_""imag""__coeff_12",1.8319598903624243e-05
max. T [°C]__symmetry_looking__r_0.05,1.8296510750877493e-05
week_number__c3__lag_1,1.8291584903999605e-05
energija uvb [mW/m2]__approximate_entropy__m_2__r_0.7,1.8211831040904277e-05
"week_number__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",1.8188758588174897e-05
"povp. rel. vla. [%]__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)",1.8151495880897603e-05
"rel. vla. [%]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",1.813343315158794e-05
povp. rel. vla. [%]__autocorrelation__lag_2,1.8102675548923412e-05
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",1.8101137369579248e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0",1.806660631202637e-05
energija uvb [mW/m2]__partial_autocorrelation__lag_3,1.8034125969141555e-05
"povp. T [°C]__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",1.8027963887638917e-05
"max. T [°C]__fft_coefficient__attr_""angle""__coeff_10",1.800041098579511e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_2",1.7994652055988455e-05
"povp. rel. vla. [%]__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",1.7967639560213802e-05
min. T [°C]__index_mass_quantile__q_0.6,1.7928844407706106e-05
"rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",1.7896284697336018e-05
povp. rel. vla. [%]__time_reversal_asymmetry_statistic__lag_1,1.789125592897244e-05
min. rel. vla. [%]__last_location_of_minimum,1.785512223129327e-05
week_number__energy_ratio_by_chunks__num_segments_10__segment_focus_9,1.779262454530008e-05
energija uvb [mW/m2]__fourier_entropy__bins_5,1.775861354300628e-05
week_number__index_mass_quantile__q_0.6,1.7744669526881478e-05
"rel. vla. [%]__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",1.772580255875522e-05
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6",1.7706037822457524e-05
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2",1.7689355851038645e-05
max. rel. vla. [%]__c3__lag_2,1.76715921680451e-05
povp. T [°C]__binned_entropy__max_bins_10,1.7669818358805878e-05
"max. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_3",1.7669379948746388e-05
"T [°C]__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",1.764583476921395e-05
"max. T [°C]__fft_aggregated__aggtype_""variance""",1.763970184303072e-05
"min. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_0",1.7604301963173727e-05
max. rel. vla. [%]__variance,1.75714358101688e-05
"min. T [°C]__fft_coefficient__attr_""abs""__coeff_6",1.7568103477522532e-05
T [°C]__absolute_sum_of_changes,1.7377729388254672e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4",1.7312805447348167e-05
rel. vla. [%]__c3__lag_3,1.728601496335164e-05
"min. T [°C]__fft_aggregated__aggtype_""centroid""",1.726870213768485e-05
"min. rel. vla. [%]__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)",1.7259574559756938e-05
"max. rel. vla. [%]__fft_coefficient__attr_""imag""__coeff_1",1.7248246873782445e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_13",1.722110569813505e-05
"max. T [°C]__linear_trend__attr_""stderr""",1.718247893511547e-05
"T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0",1.7171604318870806e-05
"max. T [°C]__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",1.714241956517993e-05
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",1.7114300778883254e-05
"globalno sev. [W/m2]__fft_coefficient__attr_""real""__coeff_14",1.710061107739412e-05
"min. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_10",1.7090758233768768e-05
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",1.708049494694746e-05
"povp. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",1.7068394601215212e-05
"rel. vla. [%]__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)",1.702212524228117e-05
max. T [°C]__lempel_ziv_complexity__bins_3,1.7002812802809173e-05
"povp. T [°C]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",1.7002476376097722e-05
globalno sev. [W/m2]__skewness,1.698089334786191e-05
"min. T [°C]__linear_trend__attr_""rvalue""",1.696731701901903e-05
energija uvb [mW/m2]__lempel_ziv_complexity__bins_100,1.6927983914626408e-05
"T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",1.6926647245475217e-05
"globalno sev. [W/m2]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",1.69226408785514e-05
max. T [°C]__longest_strike_above_mean,1.6902019893082233e-05
"povp. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",1.6887014783428435e-05
energija uvb [mW/m2]__energy_ratio_by_chunks__num_segments_10__segment_focus_6,1.6865101936424778e-05
energija uvb [mW/m2]__index_mass_quantile__q_0.6,1.6788986699643034e-05
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",1.67629390334147e-05
rel. vla. [%]__fourier_entropy__bins_3,1.6702981741220345e-05
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",1.6702731207392378e-05
"povp. T [°C]__fft_coefficient__attr_""angle""__coeff_12",1.6701708245087077e-05
"min. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_6",1.667827587045211e-05
"min. T [°C]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",1.665775862014782e-05
T [°C]__lempel_ziv_complexity__bins_5,1.6653213541281406e-05
"povp. T [°C]__fft_coefficient__attr_""real""__coeff_7",1.6615852829710534e-05
"povp. rel. vla. [%]__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)",1.6599425130651326e-05
"min. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_7",1.6597291369915937e-05
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",1.6586278058000026e-05
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2",1.6501183864158236e-05
"T [°C]__fft_coefficient__attr_""real""__coeff_1",1.64456408111751e-05
min. rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_0,1.643804338794254e-05
"povp. T [°C]__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)",1.6376177032288033e-05
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0",1.6367876519445243e-05
"min. T [°C]__fft_coefficient__attr_""abs""__coeff_1",1.63471629687313e-05
"min. T [°C]__fft_coefficient__attr_""real""__coeff_10",1.6311521442912812e-05
"povp. T [°C]__agg_autocorrelation__f_agg_""mean""__maxlag_40",1.6300404275856837e-05
max. T [°C]__autocorrelation__lag_2,1.6298469093597156e-05
min. T [°C]__cid_ce__normalize_True,1.6271368275464304e-05
"povp. rel. vla. [%]__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",1.6269812525053834e-05
povp. rel. vla. [%]__abs_energy,1.6229497010737087e-05
"globalno sev. [W/m2]__agg_autocorrelation__f_agg_""median""__maxlag_40",1.6144836215829504e-05
max. rel. vla. [%]__symmetry_looking__r_0.2,1.6132723855266855e-05
max. T [°C]__index_mass_quantile__q_0.7,1.611000826267994e-05
energija uvb [mW/m2]__approximate_entropy__m_2__r_0.1,1.60974824222731e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_11",1.6032079090211422e-05
povp. rel. vla. [%]__number_peaks__n_10,1.5973182671647036e-05
max. rel. vla. [%]__index_mass_quantile__q_0.3,1.593465822234826e-05
"max. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0",1.5913753482998744e-05
"povp. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",1.5864769471249348e-05
"povp. T [°C]__fft_coefficient__attr_""angle""__coeff_1",1.583932925368889e-05
week_number__index_mass_quantile__q_0.7,1.5835602228962757e-05
"energija uvb [mW/m2]__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",1.5828896422422208e-05
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_14",1.5817398607478077e-05
"T [°C]__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",1.581703354885642e-05
"max. T [°C]__agg_autocorrelation__f_agg_""mean""__maxlag_40",1.5815790738741155e-05
T [°C]__number_cwt_peaks__n_5,1.5810549198468698e-05
"T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",1.5809480719046198e-05
energija uvb [mW/m2]__count_below__t_0,1.5796388222847207e-05
"povp. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",1.5780390822649764e-05
"povp. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",1.5765071060070272e-05
"max. rel. vla. [%]__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20)",1.5745374710028328e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_11",1.5743254288704515e-05
min. rel. vla. [%]__first_location_of_minimum,1.5718080814413153e-05
povp. T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_5,1.568601438023335e-05
min. T [°C]__c3__lag_2,1.567841666945723e-05
min. T [°C]__ratio_beyond_r_sigma__r_1,1.5660626550432694e-05
"T [°C]__fft_coefficient__attr_""real""__coeff_11",1.565520946234333e-05
max. rel. vla. [%]__index_mass_quantile__q_0.8,1.5653057031874917e-05
povp. T [°C]__c3__lag_2,1.5631717319156334e-05
"povp. T [°C]__fft_coefficient__attr_""angle""__coeff_14",1.562254165118892e-05
"povp. T [°C]__fft_coefficient__attr_""real""__coeff_5",1.5609763593754978e-05
min. rel. vla. [%]__c3__lag_3,1.558793579352447e-05
"rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_0",1.5570302579833624e-05
"T [°C]__linear_trend__attr_""intercept""",1.5549736989052278e-05
povp. rel. vla. [%]__longest_strike_below_mean,1.5525717702865042e-05
min. T [°C]__partial_autocorrelation__lag_1,1.5477015992971234e-05
max. rel. vla. [%]__index_mass_quantile__q_0.7,1.5416674183154435e-05
povp. T [°C]__fourier_entropy__bins_100,1.5395964913931187e-05
week_number__sum_values,1.5390527336365015e-05
max. T [°C]__lempel_ziv_complexity__bins_2,1.537492514664553e-05
"min. rel. vla. [%]__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",1.5348150207064922e-05
"max. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_9",1.5333797325393108e-05
min. T [°C]__variance,1.5319198739678306e-05
max. T [°C]__has_duplicate_min,1.531300976474865e-05
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",1.5292335078271687e-05
min. T [°C]__sum_of_reoccurring_values,1.529139262050978e-05
"T [°C]__agg_autocorrelation__f_agg_""var""__maxlag_40",1.5275798015001717e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6",1.5271591962202774e-05
rel. vla. [%]__count_above_mean,1.522251482716355e-05
min. rel. vla. [%]__ratio_beyond_r_sigma__r_2.5,1.5182637427126884e-05
globalno sev. [W/m2]__permutation_entropy__dimension_5__tau_1,1.5177905432253882e-05
"povp. rel. vla. [%]__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)",1.5177130534157982e-05
"min. T [°C]__linear_trend__attr_""intercept""",1.5162603992362477e-05
"min. T [°C]__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)",1.5101385308406976e-05
povp. T [°C]__time_reversal_asymmetry_statistic__lag_3,1.5092128012077813e-05
"max. T [°C]__fft_coefficient__attr_""angle""__coeff_15",1.5047860952631953e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",1.5032909404093559e-05
"rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.0",1.4983063580653604e-05
"rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",1.4982581933147591e-05
"min. T [°C]__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)",1.4978140209496636e-05
"rel. vla. [%]__linear_trend__attr_""rvalue""",1.4965987869042571e-05
"energija uvb [mW/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",1.4918273877079126e-05
"max. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_6",1.4917074638551604e-05
"povp. T [°C]__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)",1.4904545353381177e-05
"povp. T [°C]__fft_coefficient__attr_""real""__coeff_3",1.4897276817885015e-05
T [°C]__absolute_maximum,1.4884730282400524e-05
min. T [°C]__last_location_of_maximum,1.4871099559961614e-05
"max. rel. vla. [%]__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)",1.485693979935453e-05
povp. rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_7,1.4842861549105395e-05
T [°C]__abs_energy,1.4820181271610483e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_9",1.481618952980811e-05
"globalno sev. [W/m2]__fft_coefficient__attr_""real""__coeff_0",1.4785926181923928e-05
"povp. T [°C]__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",1.4778674695179859e-05
"povp. T [°C]__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",1.4698323862222312e-05
globalno sev. [W/m2]__lempel_ziv_complexity__bins_5,1.459222054922185e-05
max. T [°C]__time_reversal_asymmetry_statistic__lag_1,1.4551547554718814e-05
"energija uvb [mW/m2]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var""",1.4521227596306036e-05
"energija uvb [mW/m2]__fft_coefficient__attr_""imag""__coeff_13",1.4509865715395871e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",1.4471567046886454e-05
T [°C]__cid_ce__normalize_False,1.4444563716484314e-05
"T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6",1.4422589857898232e-05
"max. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4",1.4392431164159889e-05
"week_number__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)",1.4391029303711152e-05
"T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",1.4377596826308687e-05
min. T [°C]__index_mass_quantile__q_0.4,1.4373354360995589e-05
rel. vla. [%]__fourier_entropy__bins_5,1.4366929664733246e-05
"globalno sev. [W/m2]__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",1.4358618499662685e-05
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0",1.4357695944025295e-05
"povp. T [°C]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",1.429512081644838e-05
"max. T [°C]__linear_trend__attr_""rvalue""",1.4277490046613393e-05
povp. rel. vla. [%]__standard_deviation,1.4271758784310069e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""imag""__coeff_2",1.4255082818998228e-05
"povp. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",1.4212494125695785e-05
globalno sev. [W/m2]__fourier_entropy__bins_3,1.4201957913813905e-05
"T [°C]__fft_aggregated__aggtype_""centroid""",1.4163474111718087e-05
max. T [°C]__fourier_entropy__bins_2,1.4133877841321227e-05
"max. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0",1.4081852545893324e-05
"povp. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",1.4062648864706806e-05
"količina padavin [mm]__fft_coefficient__attr_""imag""__coeff_3",1.3981389450722822e-05
globalno sev. [W/m2]__mean_n_absolute_max__number_of_maxima_7,1.3978185742378996e-05
max. T [°C]__index_mass_quantile__q_0.1,1.3963183053407237e-05
"T [°C]__fft_coefficient__attr_""real""__coeff_13",1.3911317587478982e-05
rel. vla. [%]__c3__lag_2,1.3901581503510259e-05
"max. T [°C]__agg_autocorrelation__f_agg_""var""__maxlag_40",1.3888782367113557e-05
max. T [°C]__range_count__max_1000000000000.0__min_0,1.3879973258525157e-05
"min. T [°C]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",1.3837144955568448e-05
povp. T [°C]__large_standard_deviation__r_0.30000000000000004,1.37712024414348e-05
"rel. vla. [%]__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",1.3770924302771381e-05
"T [°C]__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)",1.3760814197525246e-05
"T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4",1.3728636724552167e-05
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",1.369959268272364e-05
"T [°C]__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",1.368680780176255e-05
"min. T [°C]__fft_coefficient__attr_""angle""__coeff_4",1.3673735409197348e-05
T [°C]__maximum,1.3671635861284318e-05
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",1.365665475388858e-05
min. T [°C]__first_location_of_maximum,1.3653550136254405e-05
min. rel. vla. [%]__sum_values,1.359411393037083e-05
povp. T [°C]__number_cwt_peaks__n_5,1.3565240086760404e-05
povp. rel. vla. [%]__index_mass_quantile__q_0.3,1.3548061043365263e-05
"week_number__fft_coefficient__attr_""angle""__coeff_3",1.3526813111183924e-05
"povp. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6",1.3470770167298903e-05
"min. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",1.3460871362839796e-05
"T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6",1.3445323482687239e-05
"energija uvb [mW/m2]__fft_coefficient__attr_""abs""__coeff_9",1.3420286896691962e-05
"povp. rel. vla. [%]__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",1.3410094198809653e-05
"povp. rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",1.3333789185084118e-05
"max. T [°C]__fft_coefficient__attr_""real""__coeff_11",1.3331699906488403e-05
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8",1.3324073070850902e-05
"povp. T [°C]__fft_coefficient__attr_""imag""__coeff_7",1.3292016505892235e-05
"min. T [°C]__fft_coefficient__attr_""angle""__coeff_15",1.3278211450469317e-05
"min. T [°C]__fft_coefficient__attr_""angle""__coeff_1",1.3238421422189323e-05
"min. rel. vla. [%]__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)",1.3220598280491421e-05
min. T [°C]__symmetry_looking__r_0.05,1.3182727139497577e-05
"min. T [°C]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",1.3159996239641022e-05
"max. rel. vla. [%]__linear_trend__attr_""rvalue""",1.3136068364812857e-05
"T [°C]__fft_coefficient__attr_""abs""__coeff_10",1.3120961389301738e-05
globalno sev. [W/m2]__c3__lag_3,1.3077176172287533e-05
povp. rel. vla. [%]__permutation_entropy__dimension_7__tau_1,1.3053173382068978e-05
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",1.2953152997793552e-05
"min. rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",1.2946419244966708e-05
"week_number__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",1.2935013291091293e-05
"globalno sev. [W/m2]__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",1.2926354224209189e-05
"max. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",1.290123082190011e-05
"min. T [°C]__fft_coefficient__attr_""imag""__coeff_5",1.2887659710393285e-05
"min. rel. vla. [%]__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)",1.2886951966847514e-05
"povp. T [°C]__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",1.2886132055571105e-05
"povp. T [°C]__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",1.286021432879972e-05
max. T [°C]__sum_of_reoccurring_values,1.2854615601701186e-05
"T [°C]__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",1.2835637843513418e-05
"povp. T [°C]__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",1.2829419161795434e-05
max. rel. vla. [%]__number_peaks__n_3,1.2816596129725287e-05
"max. rel. vla. [%]__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",1.2754904572977609e-05
